term,Coef.,Std.Err.,z,P>|z|,[0.025,0.975],specification,bandwidth_m
C(boundary_school_name)[T.TANJONG KATONG PRIMARY SCHOOL],-0.018717173550253208,0.019068515013297208,-0.9815747863533686,0.3263093740667917,-0.056090776214977045,0.01865642911447063,uncontrolled,100
C(boundary_school_name)[T.TECK GHEE PRIMARY SCHOOL],-0.12745250894964993,0.016883752237388475,-7.548826064114518,4.391989547199403e-14,-0.1605440552588289,-0.09436096264047097,uncontrolled,100
C(boundary_school_name)[T.TECK WHYE PRIMARY SCHOOL],0.13644147827550884,0.013824670820924033,9.869419680431072,5.649047783857752e-23,0.10934562136837596,0.16353733518264174,uncontrolled,100
C(boundary_school_name)[T.TELOK KURAU PRIMARY SCHOOL],-0.18468552376677402,0.019757356187394864,-9.347684073469448,8.958780915609541e-21,-0.22340923032379756,-0.1459618172097505,uncontrolled,100
C(boundary_school_name)[T.TEMASEK PRIMARY SCHOOL],0.09211568037474976,0.021802422170521096,4.225020488746371,2.3891903986654252e-05,0.049383718144790825,0.13484764260470872,uncontrolled,100
C(boundary_school_name)[T.TOWNSVILLE PRIMARY SCHOOL],0.18163905349515141,0.01735609235144756,10.465434835048114,1.2450356941534087e-25,0.1476217375739631,0.21565636941633973,uncontrolled,100
C(boundary_school_name)[T.UNITY PRIMARY SCHOOL],0.003927859349150908,0.018320665496455755,0.21439501473954517,0.8302390289501097,-0.031979985196708,0.039835703895009816,uncontrolled,100
C(boundary_school_name)[T.VALOUR PRIMARY SCHOOL],0.050147117704237076,0.013131039838295258,3.8189753684234837,0.0001340071414059124,0.024410752541617713,0.07588348286685644,uncontrolled,100
C(boundary_school_name)[T.WATERWAY PRIMARY SCHOOL],0.00594803157538526,0.013329645869291881,0.44622577626672094,0.655434165281751,-0.020177594255099927,0.03207365740587045,uncontrolled,100
C(boundary_school_name)[T.WELLINGTON PRIMARY SCHOOL],0.09322099681160112,0.01299122081413781,7.175691811053858,7.194245356361161e-13,0.0677586719006839,0.11868332172251835,uncontrolled,100
C(boundary_school_name)[T.WEST GROVE PRIMARY SCHOOL],-0.10808545562736213,0.013718252841566329,-7.878951997433887,3.301382848915306e-15,-0.1349727371276464,-0.08119817412707787,uncontrolled,100
C(boundary_school_name)[T.WEST SPRING PRIMARY SCHOOL],0.18961015658203773,0.014237543948487762,13.317616947702355,1.8285130737516373e-40,0.1617050832146955,0.21751522994937994,uncontrolled,100
C(boundary_school_name)[T.WEST VIEW PRIMARY SCHOOL],-0.06523248302320822,0.014323820293152118,-4.554126042365551,5.260381047757198e-06,-0.09330665491881034,-0.037158311127606106,uncontrolled,100
C(boundary_school_name)[T.WESTWOOD PRIMARY SCHOOL],-0.1337426921957091,0.014971938968813643,-8.932890554409381,4.1502018910237345e-19,-0.1630871533533156,-0.10439823103810261,uncontrolled,100
C(boundary_school_name)[T.WHITE SANDS PRIMARY SCHOOL],0.09728345299273006,0.014807103038749984,6.570053084532511,5.02973273083953e-11,0.0682620643214065,0.12630484166405362,uncontrolled,100
C(boundary_school_name)[T.WOODGROVE PRIMARY SCHOOL],-0.03360589810031471,0.015422370510233088,-2.179035841345949,0.029329005754038066,-0.06383318885660418,-0.003378607344025241,uncontrolled,100
C(boundary_school_name)[T.WOODLANDS PRIMARY SCHOOL],-0.07971208509563275,0.01430005248588136,-5.574251225604494,2.4859677094796194e-08,-0.10773967294499269,-0.05168449724627282,uncontrolled,100
C(boundary_school_name)[T.WOODLANDS RING PRIMARY SCHOOL],0.034071040096604374,0.014707022870466161,2.3166510582521753,0.020522747627478858,0.005245804950683813,0.06289627524252493,uncontrolled,100
C(boundary_school_name)[T.XINGHUA PRIMARY SCHOOL],-0.03673316442142832,0.021898106944757748,-1.677458444882697,0.0934528689000981,-0.07965266536275994,0.006186336519903302,uncontrolled,100
C(boundary_school_name)[T.XINGNAN PRIMARY SCHOOL],-0.05607370273767992,0.014059867458278303,-3.9882099105183464,6.657374522833332e-05,-0.0836305365833121,-0.028516868892047735,uncontrolled,100
C(boundary_school_name)[T.XINMIN PRIMARY SCHOOL],0.011137701213684514,0.015814538664340447,0.7042697514027684,0.48126480006525174,-0.019858225000538934,0.042133627427907966,uncontrolled,100
C(boundary_school_name)[T.XISHAN PRIMARY SCHOOL],-0.2311298104942232,0.015162350210746994,-15.243666534651048,1.8139857910442984e-52,-0.26084747082827064,-0.2014121501601758,uncontrolled,100
C(boundary_school_name)[T.YANGZHENG PRIMARY SCHOOL],-0.05103266987980137,0.0197640098238871,-2.5821010176853116,0.00982008361009599,-0.08976941732471591,-0.012295922434886843,uncontrolled,100
C(boundary_school_name)[T.YEW TEE PRIMARY SCHOOL],-0.10597998495828065,0.02723212933733833,-3.891725969917824,9.953362692640742e-05,-0.15935397768180037,-0.05260599223476091,uncontrolled,100
C(boundary_school_name)[T.YIO CHU KANG PRIMARY SCHOOL],0.19047776164934205,0.013488059627704876,14.121954299348962,2.7816871779739487e-45,0.16404165055771175,0.21691387274097235,uncontrolled,100
C(boundary_school_name)[T.YISHUN PRIMARY SCHOOL],0.02099434416612951,0.014600910670463811,1.437879091240451,0.1504683632149512,-0.007622914889466131,0.049611603221725156,uncontrolled,100
C(boundary_school_name)[T.YU NENG PRIMARY SCHOOL],-0.0685940114631145,0.017631344007906266,-3.890458460362154,0.00010005500468004084,-0.10315081071764687,-0.03403721220858213,uncontrolled,100
C(boundary_school_name)[T.YUHUA PRIMARY SCHOOL],0.036715672784105424,0.015564333205027094,2.3589621412272708,0.01832612527552651,0.0062101402588714515,0.0672212053093394,uncontrolled,100
C(boundary_school_name)[T.ZHANGDE PRIMARY SCHOOL],0.12372124051054706,0.02160451951237929,5.726636986286844,1.0244104799628953e-08,0.08137716036299081,0.1660653206581033,uncontrolled,100
C(boundary_school_name)[T.ZHENGHUA PRIMARY SCHOOL],-0.06465430882196038,0.013849647710670829,-4.668299885501474,3.037023891578264e-06,-0.09179911953344282,-0.03750949811047795,uncontrolled,100
C(boundary_school_name)[T.ZHONGHUA PRIMARY SCHOOL],-0.148006560244937,0.020501968497428722,-7.219138994555543,5.231775995421372e-13,-0.18818968011207204,-0.10782344037780194,uncontrolled,100
treat,0.004952767929766733,0.0029523392812161485,1.6775741058211147,0.09343027135700631,-0.000833710731559789,0.010739246591093255,uncontrolled,100
running_km,0.18809020914722455,0.04277294334178921,4.3974109437416296,1.0954981050727071e-05,0.1042567806845454,0.2719236376099037,uncontrolled,100
treat:running_km,-0.10449244590622478,0.060107089697448726,-1.7384379518654354,0.0821336743065564,-0.22230017692874282,0.013315285116293263,uncontrolled,100
treat:good_school,-0.039361426766576016,0.007550902665238695,-5.212810773972776,1.8600060137019533e-07,-0.05416092404121136,-0.024561929491940672,uncontrolled,100
running_km:good_school,-0.7476816011554426,0.10907223710239561,-6.854921298199181,7.135179013417739e-12,-0.9614592575893514,-0.5339039447215338,uncontrolled,100
treat:running_km:good_school,0.9194213047931754,0.1536719715585584,5.98301235721974,2.190481421743654e-09,0.6182297751051373,1.2206128344812135,uncontrolled,100
Intercept,10.156352698394079,0.0840522592218794,120.83378593766946,0.0,9.99161329749997,10.321092099288187,controlled,100
C(boundary_school_name)[T.AHMAD IBRAHIM PRIMARY SCHOOL],0.023678880565393995,0.007812775925409904,3.030789669569547,0.0024391509469829688,0.00836612113230899,0.038991639998479,controlled,100
C(boundary_school_name)[T.AI TONG SCHOOL],0.16359972122099076,0.005958338691553263,27.457271177436606,5.688864940472835e-166,0.15192159197785485,0.17527785046412667,controlled,100
C(boundary_school_name)[T.ALEXANDRA PRIMARY SCHOOL],0.4399203162404785,0.018496185836312008,23.78438020323195,4.8461539373217e-125,0.4036684581499471,0.4761721743310099,controlled,100
C(boundary_school_name)[T.ANCHOR GREEN PRIMARY SCHOOL],-0.044317191081878385,0.0072896110179361765,-6.079500123235025,1.2055778955723384e-09,-0.058604566138339656,-0.030029816025417117,controlled,100
C(boundary_school_name)[T.ANDERSON PRIMARY SCHOOL],0.1278261847398687,0.007607637272287049,16.80235008121528,2.3456331284407598e-63,0.11291548967874154,0.14273687980099586,controlled,100
C(boundary_school_name)[T.ANG MO KIO PRIMARY SCHOOL],0.18863002719834943,0.006154365411534378,30.649793209357235,2.659500492606305e-206,0.176567692644043,0.20069236175265584,controlled,100
C(boundary_school_name)[T.ANGLO-CHINESE SCHOOL (JUNIOR)],0.2246846314405016,0.011940312673769138,18.817315557748838,5.44755369588964e-79,0.20128204863576693,0.24808721424523628,controlled,100
C(boundary_school_name)[T.ANGSANA PRIMARY SCHOOL],0.07034029770080882,0.010503111371660583,6.697091481920347,2.126085363130264e-11,0.04975457768674099,0.09092601771487666,controlled,100
C(boundary_school_name)[T.BEACON PRIMARY SCHOOL],0.08686317787765237,0.006088497335174509,14.26676782394661,3.525435086489708e-46,0.07492994238074224,0.09879641337456249,controlled,100
C(boundary_school_name)[T.BEDOK GREEN PRIMARY SCHOOL],0.10353382791940505,0.008974625986772398,11.536283302725083,8.658620404085279e-31,0.0859438842106139,0.1211237716281962,controlled,100
C(boundary_school_name)[T.BENDEMEER PRIMARY SCHOOL],0.18368748126868037,0.006953841571235863,26.415252545944146,9.153714900038251e-154,0.17005820223486065,0.1973167603025001,controlled,100
C(boundary_school_name)[T.BLANGAH RISE PRIMARY SCHOOL],0.14937511837668183,0.01868373751563389,7.994927045602628,1.296506141016601e-15,0.11275566574943954,0.1859945710039241,controlled,100
C(boundary_school_name)[T.BOON LAY GARDEN PRIMARY SCHOOL],-0.041327370382499964,0.0047946084814672165,-8.619550593597836,6.721739717512417e-18,-0.05072463032614599,-0.03193011043885394,controlled,100
C(boundary_school_name)[T.BUKIT PANJANG PRIMARY SCHOOL],0.05938788352535364,0.007523236350944283,7.893927660254823,2.9282193569057682e-15,0.0446426112303203,0.07413315582038697,controlled,100
C(boundary_school_name)[T.BUKIT TIMAH PRIMARY SCHOOL],0.09151282393645316,0.007988605087473082,11.455419680208534,2.2089075074422943e-30,0.07585544567829247,0.10717020219461385,controlled,100
C(boundary_school_name)[T.BUKIT VIEW PRIMARY SCHOOL],0.06909912173239945,0.0036182337812563224,19.097472941178186,2.650068417957636e-81,0.06200751383349088,0.07619072963130802,controlled,100
C(boundary_school_name)[T.CANBERRA PRIMARY SCHOOL],-0.11188906411926629,0.005550665049378449,-20.157776252738465,2.2998849499401775e-90,-0.12276816770629329,-0.10100996053223929,controlled,100
C(boundary_school_name)[T.CANOSSA CATHOLIC PRIMARY SCHOOL],0.18847609126639217,0.007240822215033576,26.029653217430667,2.2870374322771992e-149,0.17428434050646882,0.20266784202631552,controlled,100
C(boundary_school_name)[T.CANTONMENT PRIMARY SCHOOL],0.2881365116568583,0.01748870690999205,16.47557553224438,5.496299692637909e-61,0.25385927597709707,0.3224137473366195,controlled,100
C(boundary_school_name)[T.CASUARINA PRIMARY SCHOOL],0.015522254456992277,0.010707708633746364,1.4496336226475581,0.14716071476372097,-0.0054644688220991874,0.03650897773608374,controlled,100
C(boundary_school_name)[T.CEDAR PRIMARY SCHOOL],0.3391292797296503,0.006798068832954791,49.88612031782668,0.0,0.32580530965263466,0.3524532498066659,controlled,100
C(boundary_school_name)[T.CHANGKAT PRIMARY SCHOOL],0.08674906819580147,0.010687786226842234,8.116654502120593,4.792105250632363e-16,0.06580139211672746,0.10769674427487548,controlled,100
C(boundary_school_name)[T.CHIJ (KELLOCK)],0.352284038364486,0.020236644922525245,17.40822353276365,7.146737357832994e-68,0.31262094314841116,0.3919471335805609,controlled,100
C(boundary_school_name)[T.CHIJ OUR LADY OF GOOD COUNSEL],0.16098403969844655,0.006520251579393575,24.68985095716492,1.3746716765355508e-134,0.14820458143269474,0.17376349796419835,controlled,100
C(boundary_school_name)[T.CHIJ OUR LADY OF THE NATIVITY],-0.004295921717944165,0.0074206151069604685,-0.5789171997230567,0.5626450440661848,-0.018840060070720525,0.010248216634832193,controlled,100
C(boundary_school_name)[T.CHIJ OUR LADY QUEEN OF PEACE],0.05987848106375622,0.006125413008276009,9.77541938524876,1.4356151850359476e-22,0.0478728921771021,0.07188406995041034,controlled,100
C(boundary_school_name)[T.CHIJ PRIMARY (TOA PAYOH)],0.1641308919825723,0.007063888551879238,23.235204063193752,2.0076571753177852e-119,0.15028592483008418,0.17797585913506042,controlled,100
C(boundary_school_name)[T.CHONGFU SCHOOL],0.012543456484483878,0.00712244871540772,1.7611157321988293,0.07821881680144188,-0.001416286479448827,0.026503199448416583,controlled,100
C(boundary_school_name)[T.CHONGZHENG PRIMARY SCHOOL],0.05641809345785083,0.010579438831917325,5.332805865623225,9.67066845119356e-08,0.035682774370648374,0.07715341254505328,controlled,100
C(boundary_school_name)[T.CHUA CHU KANG PRIMARY SCHOOL],0.07990707801117264,0.006454947255807659,12.379199216427132,3.3870534814528696e-35,0.06725561386768397,0.0925585421546613,controlled,100
C(boundary_school_name)[T.CLEMENTI PRIMARY SCHOOL],-0.17153263350054027,0.011041470488583572,-15.535306975452045,2.0011171311348905e-54,-0.19317351799452595,-0.14989174900655458,controlled,100
C(boundary_school_name)[T.COMPASSVALE PRIMARY SCHOOL],-0.07615278631770525,0.006994666584889618,-10.887264659936184,1.3256209451340505e-27,-0.08986208090795468,-0.06244349172745582,controlled,100
C(boundary_school_name)[T.CONCORD PRIMARY SCHOOL],0.052516965515541775,0.004671108085338788,11.242935199974676,2.5089891783403515e-29,0.0433617619003839,0.06167216913069965,controlled,100
C(boundary_school_name)[T.CORPORATION PRIMARY SCHOOL],0.0061345032704825525,0.004387022628908778,1.398329525372984,0.162014135492613,-0.00246390308154088,0.014732909622505985,controlled,100
C(boundary_school_name)[T.DAMAI PRIMARY SCHOOL],0.06744463476082078,0.00888716934391548,7.588989491574856,3.224099046564482e-14,0.05002610292223798,0.08486316659940359,controlled,100
C(boundary_school_name)[T.DAZHONG PRIMARY SCHOOL],0.03189403539979557,0.004059343194751834,7.856944798614249,3.936162148762097e-15,0.023937868937194212,0.03985020186239693,controlled,100
C(boundary_school_name)[T.DE LA SALLE SCHOOL],-0.026276831642343325,0.004973064862327068,-5.283830468691593,1.2651033285526388e-07,-0.03602385966528602,-0.01652980361940063,controlled,100
C(boundary_school_name)[T.EAST SPRING PRIMARY SCHOOL],0.07015893475904321,0.010525938407046832,6.665337763336492,2.640573600611551e-11,0.04952847457774451,0.09078939494034191,controlled,100
C(boundary_school_name)[T.EDGEFIELD PRIMARY SCHOOL],-0.08730430873667007,0.007052432619779234,-12.379318377578914,3.3820286881201144e-35,-0.10112682267483283,-0.0734817947985073,controlled,100
C(boundary_school_name)[T.ELIAS PARK PRIMARY SCHOOL],0.005367356516847638,0.01088737304519593,0.4929891255279429,0.6220202710689602,-0.01597150253798856,0.026706215571683834,controlled,100
C(boundary_school_name)[T.ENDEAVOUR PRIMARY SCHOOL],-0.11053028354503949,0.007188993320617712,-15.374932012809577,2.410963581704029e-53,-0.12462045153854923,-0.09644011555152976,controlled,100
C(boundary_school_name)[T.EVERGREEN PRIMARY SCHOOL],-0.028777850190048193,0.0037946287783019073,-7.583838069906341,3.354798205172919e-14,-0.036215185930219156,-0.02134051444987723,controlled,100
C(boundary_school_name)[T.FAIRFIELD METHODIST SCHOOL (PRIMARY)],0.21623435459540813,0.020034761783145498,10.792958605443369,3.716293457576071e-27,0.1769669430616035,0.25550176612921277,controlled,100
C(boundary_school_name)[T.FARRER PARK PRIMARY SCHOOL],0.2149755197789731,0.007059707082879336,30.45105374135357,1.1600340989933606e-203,0.20113874815512728,0.22881229140281895,controlled,100
C(boundary_school_name)[T.FENGSHAN PRIMARY SCHOOL],0.09491925138942411,0.008880887564727621,10.688036606432965,1.1579632087870851e-26,0.07751303161180835,0.11232547116703988,controlled,100
C(boundary_school_name)[T.FERN GREEN PRIMARY SCHOOL],-0.11998523778710354,0.007225176177611887,-16.606548385476444,6.248671373633578e-62,-0.13414632287717962,-0.10582415269702747,controlled,100
C(boundary_school_name)[T.FERNVALE PRIMARY SCHOOL],-0.13413441448434382,0.007107001459739764,-18.873559439124612,1.881855360145317e-79,-0.14806388138350735,-0.1202049475851803,controlled,100
C(boundary_school_name)[T.FIRST TOA PAYOH PRIMARY SCHOOL],0.2778934141926998,0.0054998986452363206,50.527006426453745,0.0,0.267113810929416,0.2886730174559836,controlled,100
C(boundary_school_name)[T.FRONTIER PRIMARY SCHOOL],-0.09730387096177019,0.00501096864288331,-19.418175984789553,5.418033549538965e-84,-0.10712518902948104,-0.08748255289405935,controlled,100
C(boundary_school_name)[T.FUCHUN PRIMARY SCHOOL],0.047596971965167115,0.007064107795845261,6.7378603697357455,1.607359165300194e-11,0.033751575102401773,0.061442368827932456,controlled,100
C(boundary_school_name)[T.FUHUA PRIMARY SCHOOL],0.04096325602625087,0.004796835064456274,8.539642384159002,1.3463786567906409e-17,0.031561632060137707,0.05036487999236404,controlled,100
C(boundary_school_name)[T.GAN ENG SENG PRIMARY SCHOOL],0.2478818898990303,0.017979375664877093,13.787013215551765,3.051338759628526e-43,0.2126429611313553,0.2831208186667053,controlled,100
C(boundary_school_name)[T.GEYLANG METHODIST SCHOOL (PRIMARY)],0.2252346353065998,0.007890864542856367,28.54372091718463,3.3611318565385884e-179,0.2097688249957172,0.24070044561748238,controlled,100
C(boundary_school_name)[T.GONGSHANG PRIMARY SCHOOL],0.04671226536782597,0.010468922155569351,4.461993763414847,8.120058987386063e-06,0.02619355498595661,0.06723097574969533,controlled,100
C(boundary_school_name)[T.GREENDALE PRIMARY SCHOOL],-0.12677466965683903,0.00718194971412732,-17.651845905780398,9.848398333988252e-70,-0.1408510324353063,-0.11269830687837175,controlled,100
C(boundary_school_name)[T.GREENRIDGE PRIMARY SCHOOL],0.026963047790876583,0.00621108104777151,4.341119940875788,1.4175831098037074e-05,0.014789552632185121,0.039136542949568046,controlled,100
C(boundary_school_name)[T.GREENWOOD PRIMARY SCHOOL],-0.026946047192202418,0.0036921489285906555,-7.298201592991564,2.9163945930268233e-13,-0.03418252611779825,-0.019709568266606584,controlled,100
C(boundary_school_name)[T.HAIG GIRLS' SCHOOL],0.31704180026809525,0.009062469862005316,34.98403913013855,3.934600289182628e-268,0.2992796857275852,0.33480391480860533,controlled,100
C(boundary_school_name)[T.HENRY PARK PRIMARY SCHOOL],0.22034961018394866,0.01982623401064931,11.114042639948252,1.0719419090987048e-28,0.1814909055740129,0.2592083147938844,controlled,100
