specification,bandwidth_m,sample_size,cutoff_coef_log_points,cutoff_std_err,cutoff_p_value,cutoff_premium_pct,cutoff_price_jump_sgd_at_local_mean_price,cutoff_price_jump_sgd_at_local_median_price,local_mean_resale_price,local_median_resale_price,cutoff_ci_low_pct,cutoff_ci_high_pct,r_squared,boundary_school_name,school_group,inside_n,outside_n
controlled,300,3395,-0.014366499267819771,0.004626047712443718,0.0018991484717915208,-0.014263793546043457,-8037.515826081793,-7659.657134225336,563490.7572194403,537000.0,-0.02316111926369291,-0.005285428461015207,0.9524479672736128,WHITE SANDS PRIMARY SCHOOL,non_good,1956,1439
uncontrolled,300,3395,-0.0056989579825363484,0.019882102991743995,0.7743898329110595,-0.005682749726167335,-3202.1769462865986,-3051.636602951859,563490.7572194403,537000.0,-0.04368495940543571,0.033829598222608004,0.005429640293916016,WHITE SANDS PRIMARY SCHOOL,non_good,1956,1439
controlled,500,6351,-0.013990981610277661,0.0036833512695103672,0.00014561081296125,-0.013893562685079242,-7856.9504886143,-7571.991663368187,565510.1334844907,545000.0,-0.020986992573896135,-0.006748737414172479,0.9513508928331537,WHITE SANDS PRIMARY SCHOOL,non_good,3245,3106
uncontrolled,500,6351,-0.04280501146590763,0.014935439074320392,0.004156904582515962,-0.041901809983897476,-23695.898157235624,-22836.486441224126,565510.1334844907,545000.0,-0.06954212199227716,-0.013440410996753749,0.005900459457336971,WHITE SANDS PRIMARY SCHOOL,non_good,3245,3106
controlled,100,1573,-0.006783051949501864,0.005153534144009695,0.1881088569208057,-0.00676009897901253,-3331.0884820577503,-3096.1253323877386,492757.3534647171,458000.0,-0.016742243308321414,0.003323385212334662,0.9794198380112705,WOODGROVE PRIMARY SCHOOL,non_good,708,865
uncontrolled,100,1573,-0.048019609181517924,0.03270062667841489,0.14197892434337706,-0.04688490291268865,-23102.880676706667,-21473.285534011404,492757.3534647171,458000.0,-0.10605661850140635,0.016203494647366812,0.010858458213419908,WOODGROVE PRIMARY SCHOOL,non_good,708,865
controlled,200,2937,0.0022838059242397688,0.003956915607395434,0.5638258254862873,0.0022864157954245456,1161.531539842126,1097.479581803782,508014.1338100102,480000.0,-0.005456805916268959,0.010089923961073,0.9749431970473368,WOODGROVE PRIMARY SCHOOL,non_good,1441,1496
uncontrolled,200,2937,0.005353235949399494,0.02536865144623474,0.8328734145374925,0.005367590119286669,2726.8116450965867,2576.443257257601,508014.1338100102,480000.0,-0.043399400354413364,0.05662069586486007,0.004043485632296839,WOODGROVE PRIMARY SCHOOL,non_good,1441,1496
controlled,300,4154,0.007580870148268609,0.0033913183651445,0.02539270403516253,0.007609677693780625,3860.9551803481613,3667.8646484022615,507374.3377467501,482000.0,0.0009343223600370987,0.014329551801470108,0.9731028669315038,WOODGROVE PRIMARY SCHOOL,non_good,1993,2161
uncontrolled,300,4154,0.03274040781263309,0.021166211814988244,0.12190565268157444,0.033282272417561876,16886.570926567383,16042.055305264825,507374.3377467501,482000.0,-0.008707237852842664,0.07705038840372835,0.004713973779304048,WOODGROVE PRIMARY SCHOOL,non_good,1993,2161
controlled,500,7559,0.013680932281238529,0.0027136383014774233,4.617858552799521e-07,0.013774944470855477,6906.877192323442,6611.973346010629,501408.7139833311,480000.0,0.008397262075413137,0.019181305512139035,0.9707020323084045,WOODGROVE PRIMARY SCHOOL,non_good,3700,3859
uncontrolled,500,7559,0.020564643375103664,0.01612690955047742,0.20224705581120161,0.020777552616675354,10418.045937248186,9973.22525600417,501408.7139833311,480000.0,-0.010983337172211227,0.05355839905350934,0.002448698012918915,WOODGROVE PRIMARY SCHOOL,non_good,3700,3859
controlled,100,1540,0.006769174172790882,0.006682906974511221,0.31110380410655714,0.00679213681575086,3164.38143642077,3056.461567087887,465888.9422077922,450000.0,-0.006309335521638926,0.02006634759533754,0.9612580286042038,WOODLANDS PRIMARY SCHOOL,non_good,840,700
uncontrolled,100,1540,0.07446482987925795,0.02868725253541733,0.009438572569587975,0.07730745382273896,36016.687886253596,34788.35422023253,465888.9422077922,450000.0,0.0184051395200866,0.13961654848771698,0.03405838287483687,WOODLANDS PRIMARY SCHOOL,non_good,840,700
controlled,200,3046,0.0034232903321939796,0.004981001297802863,0.49191290737999926,0.003429156482478435,1667.0070326459156,1614.940670484324,486127.4313854235,470944.0,-0.006319420153070965,0.01327337224829428,0.9558495077963097,WOODLANDS PRIMARY SCHOOL,non_good,1890,1156
uncontrolled,200,3046,0.10499067343067356,0.021289813392461356,8.160137873130232e-07,0.11070025128450345,53814.428810656595,52133.61914092919,486127.4313854235,470944.0,0.06530659374422276,0.15802817277939085,0.020983278148346884,WOODLANDS PRIMARY SCHOOL,non_good,1890,1156
controlled,300,4857,0.0033902078075322526,0.003992174072138339,0.39576254566634705,0.003395961061759989,1676.603218527708,1623.2693875212747,493705.0773069796,478000.0,-0.004424635702859003,0.011277991381233754,0.9573956384575552,WOODLANDS PRIMARY SCHOOL,non_good,2913,1944
uncontrolled,300,4857,0.09723846347988777,0.016946965102799583,9.590870133318625e-09,0.10212315841109709,50418.721818183614,48814.86972050441,493705.0773069796,478000.0,0.06611629216245696,0.13934611564960275,0.024510600442812724,WOODLANDS PRIMARY SCHOOL,non_good,2913,1944
controlled,500,8397,-0.00206049167779038,0.003193360508758474,0.5187700972107834,-0.0020583703220753424,-1009.4164232675425,-967.434051375411,490395.9275169704,470000.0,-0.008284967186637404,0.004207320946857829,0.9602772093850728,WOODLANDS PRIMARY SCHOOL,non_good,4800,3597
uncontrolled,500,8397,0.06046506337425043,0.013121560672208122,4.06424847335794e-06,0.06233048267949859,30566.614866193166,29295.326859364337,490395.9275169704,470000.0,0.035357527697768676,0.09000613241254207,0.004738449401183731,WOODLANDS PRIMARY SCHOOL,non_good,4800,3597
controlled,100,1670,0.018971233037511408,0.005423544334548258,0.00046886648177383607,0.01915233027885499,10163.604824261627,9920.907084446884,530671.9692215569,518000.0,0.008375969922896243,0.030043855956068066,0.9718071175220063,WOODLANDS RING PRIMARY SCHOOL,non_good,884,786
uncontrolled,100,1670,0.011358220314887516,0.03159740877507913,0.719245888918778,0.011422969813393635,6061.849885232001,5917.098363337903,530671.9692215569,518000.0,-0.04931518946650315,0.07604162024223382,0.001802032158388811,WOODLANDS RING PRIMARY SCHOOL,non_good,884,786
controlled,200,3503,0.010705284359472385,0.003997522732255978,0.007406772754516977,0.010762790940985312,5601.650538417804,5413.683843315612,520464.4937482158,503000.0,0.002874262598887345,0.018713369812970226,0.9649930061099219,WOODLANDS RING PRIMARY SCHOOL,non_good,1845,1658
uncontrolled,200,3503,-0.011797430195887628,0.022486128931060712,0.5998239658839699,-0.011728113370850113,-6104.066588181185,-5899.241025537607,520464.4937482158,503000.0,-0.05433816573379846,0.03280188172065501,0.002648214527841586,WOODLANDS RING PRIMARY SCHOOL,non_good,1845,1658
controlled,300,5157,0.011119164209949644,0.0034295202350599205,0.0011861394369087114,0.01118121187579213,5712.65291668783,5534.6998785171045,510915.36231917783,495000.0,0.0044069868797314005,0.018001125646320393,0.9614828158710474,WOODLANDS RING PRIMARY SCHOOL,non_good,2827,2330
uncontrolled,300,5157,-0.005100759611682569,0.018525224275077818,0.7830540259073754,-0.00508777282757833,-2599.4212975998503,-2518.447549651273,510915.36231917783,495000.0,-0.040564510443640955,0.03170077670870097,0.011216434837503564,WOODLANDS RING PRIMARY SCHOOL,non_good,2827,2330
controlled,500,8314,0.018065693925083483,0.002754374439138829,5.4202518254050344e-11,0.018229865709174398,9292.32499695605,9114.9328545872,509730.8529420255,500000.0,0.01274768781712532,0.023741719575606446,0.9587317622769549,WOODLANDS RING PRIMARY SCHOOL,non_good,4450,3864
uncontrolled,500,8314,0.01150603744679679,0.014112247641639365,0.41488755368222496,0.011572486506230772,5898.853417481093,5786.243253115386,509730.8529420255,500000.0,-0.01602419232752028,0.03994314441214475,0.00848016489680481,WOODLANDS RING PRIMARY SCHOOL,non_good,4450,3864
controlled,100,476,-0.011252760690610097,0.01542951690814078,0.46581761699943625,-0.011189685191886234,-5344.415936853215,-4912.271799238057,477619.86554621847,439000.0,-0.04064549742654533,0.019170531902578114,0.9844103427322793,XINGHUA PRIMARY SCHOOL,non_good,370,106
uncontrolled,100,476,0.44699074646770753,0.05990092669493791,8.511061056400351e-14,0.5635998303979508,269186.4752165408,247420.3255447004,477619.86554621847,439000.0,0.39039089932875815,0.7583863867354161,0.13265266845786317,XINGHUA PRIMARY SCHOOL,non_good,370,106
controlled,200,1019,0.021520795774254045,0.009299744818171432,0.020660726122186494,0.021754038282770782,11009.882816156774,10115.627801488414,506107.54072620213,465000.0,0.0032987247876563597,0.0405488305271231,0.972093973133875,XINGHUA PRIMARY SCHOOL,non_good,712,307
uncontrolled,200,1019,0.22486618026840804,0.04701730314978399,1.730197953046068e-06,0.2521551419147394,127617.61875593525,117252.14099035383,506107.54072620213,465000.0,0.14192138155755663,0.37303016192318705,0.03582145580007812,XINGHUA PRIMARY SCHOOL,non_good,712,307
controlled,300,1680,0.006664024736639518,0.00809594555666737,0.41043343328460924,0.006686278755798414,3441.5151340459347,3142.5510152252546,514713.0802857143,470000.0,-0.009161801137038905,0.022787842654983015,0.9647493538688579,XINGHUA PRIMARY SCHOOL,non_good,1012,668
uncontrolled,300,1680,0.20021455138244382,0.03859053055214952,2.1236128206363443e-07,0.22166483992445096,114093.79254855393,104182.47476449196,514713.0802857143,470000.0,0.13266935892633414,0.31765282546563545,0.04000938300031809,XINGHUA PRIMARY SCHOOL,non_good,1012,668
controlled,500,3277,-0.04664093337161803,0.006729430081286455,4.182039106083807e-12,-0.045569959952539874,-22780.517010973737,-20871.04165826326,499902.0634360696,458000.0,-0.05807593337289707,-0.03289794409125557,0.958140242756346,XINGHUA PRIMARY SCHOOL,non_good,1724,1553
uncontrolled,500,3277,0.08458133884419423,0.02919650918869324,0.003767887614676447,0.08826135855321504,44122.035262422985,40423.70221737249,499902.0634360696,458000.0,0.027733796660804222,0.1523536429063863,0.03690278118980117,XINGHUA PRIMARY SCHOOL,non_good,1724,1553
controlled,100,1055,0.0007139049030951,0.007431374591513037,0.9234678903043374,0.0007141597938526978,333.05729567127935,334.2267835230626,466362.4283222749,468000.0,-0.013756097446348203,0.015396725920380439,0.9492100967911109,XINGNAN PRIMARY SCHOOL,non_good,526,529
uncontrolled,100,1055,0.008811503215229595,0.030171896086280372,0.7702534387570169,0.008850438785964698,4127.512123940143,4142.005351831479,466362.4283222749,468000.0,-0.049080067669190486,0.07031009997229165,0.008509537160915848,XINGNAN PRIMARY SCHOOL,non_good,526,529
controlled,200,1864,-0.008183410948731429,0.005289722876701193,0.12185368851740118,-0.008150017992864966,-3856.7080443813666,-3830.5084566465343,473214.6662446352,470000.0,-0.018380252170479672,0.002186833529765675,0.9472233442481032,XINGNAN PRIMARY SCHOOL,non_good,717,1147
uncontrolled,200,1864,0.06059004815534948,0.020524738034291362,0.003156720478889186,0.06246326612011277,29558.533629578993,29357.735076453002,473214.6662446352,470000.0,0.020570272355744823,0.1060759091571275,0.017855656230526873,XINGNAN PRIMARY SCHOOL,non_good,717,1147
controlled,300,2568,-0.006013630406951576,0.004400404763108793,0.17174806190512248,-0.005995584723094138,-2865.21315664556,-2835.9115740235275,477887.1934890966,473000.0,-0.014531802905495939,0.0026145749838262233,0.9462920136101098,XINGNAN PRIMARY SCHOOL,non_good,951,1617
uncontrolled,300,2568,0.0484166783380785,0.01693859358912714,0.004258306350496017,0.049607913101087364,23706.986366729627,23464.542896814324,477887.1934890966,473000.0,0.015333403491375464,0.0850394239529002,0.0182115135985772,XINGNAN PRIMARY SCHOOL,non_good,951,1617
controlled,500,3790,-0.0012355611748930712,0.003735341109075537,0.7408136937927501,-0.0012347981834578414,-598.6935305124181,-592.7031280597639,484851.32107651717,480000.0,-0.008520324278908809,0.006104262938264604,0.9428954091066268,XINGNAN PRIMARY SCHOOL,non_good,1300,2490
uncontrolled,500,3790,0.01300322309446759,0.013927577019797249,0.35049406739091427,0.013088132633302552,6345.798397681418,6282.303663985224,484851.32107651717,480000.0,-0.014193141916840735,0.04112439071290441,0.018589088018038047,XINGNAN PRIMARY SCHOOL,non_good,1300,2490
controlled,100,1397,0.0253047020014112,0.00789991996902343,0.0013592877619272065,0.025627583695388978,14030.331260081346,12941.929766171434,547469.922519685,505000.0,0.009869241753994729,0.04163182414569411,0.9719330879790345,XINMIN PRIMARY SCHOOL,non_good,573,824
uncontrolled,100,1397,0.04180571052405369,0.032825147456415606,0.20280950370575135,0.04269187501154392,23372.517504790027,21559.39688082968,547469.922519685,505000.0,-0.02227963822733703,0.11198087789019939,0.04341609168171323,XINMIN PRIMARY SCHOOL,non_good,573,824
controlled,200,3041,0.02419706531680954,0.005683699509551746,2.0693481164527076e-05,0.024492189876951675,13134.70829537453,12197.110558721934,536281.4987701414,498000.0,0.013142629308775966,0.03596889199594622,0.9589516386817818,XINMIN PRIMARY SCHOOL,non_good,1414,1627
uncontrolled,200,3041,0.045512919982695244,0.025821893907866003,0.07797288082735306,0.04656452612216677,24971.693858316998,23189.134008839053,536281.4987701414,498000.0,-0.00508501936939687,0.10089538167682166,0.003964011518886035,XINMIN PRIMARY SCHOOL,non_good,1414,1627
controlled,300,4742,0.01627268522009636,0.004689148315885397,0.0005199046705983004,0.01640580646201184,8826.756117875015,8284.932263315979,538026.3468494307,505000.0,0.007107090863989862,0.025790377985940305,0.9535668784782494,XINMIN PRIMARY SCHOOL,non_good,2133,2609
uncontrolled,300,4742,0.06514701971567585,0.02175647929545101,0.00275009288145703,0.0673159293343164,36217.743544516685,33994.544313829785,538026.3468494307,505000.0,0.022759452779079092,0.11381350709142768,0.007138536072460178,XINMIN PRIMARY SCHOOL,non_good,2133,2609
controlled,500,7770,0.013564908621282682,0.0038729653927800653,0.0004609819884953711,0.013657329414622943,7299.419547779972,6937.923342628455,534469.0258378378,508000.0,0.005991775756147177,0.0213812938020006,0.9502444329826313,XINMIN PRIMARY SCHOOL,non_good,3303,4467
uncontrolled,500,7770,-0.00013560970555018606,0.017268409184130733,0.993734235905708,-0.00013560051096972447,-72.47427300110168,-68.88505957262004,534469.0258378378,508000.0,-0.03341079892565069,0.03428510918017258,0.0003096682377228266,XINMIN PRIMARY SCHOOL,non_good,3303,4467
controlled,100,1545,-0.025585825814249313,0.007933653116844411,0.0012598406614032624,-0.025261282368479687,-10440.505136091728,-9472.980888179884,413300.6782394822,375000.0,-0.04030119248861064,-0.009985674449569326,0.9742802209508798,XISHAN PRIMARY SCHOOL,non_good,813,732
uncontrolled,100,1545,-0.1069370010289274,0.04338112480518123,0.01369909663903089,-0.10141771903371033,-41916.01206213373,-38031.64463764137,413300.6782394822,375000.0,-0.17466342458699047,-0.02167171585420047,0.007084098117949411,XISHAN PRIMARY SCHOOL,non_good,813,732
controlled,200,3169,-0.00922535166332203,0.004646689033750316,0.047104406066837856,-0.009182928662596068,-3892.3463924191706,-3608.8909644002547,423867.65000946674,393000.0,-0.018165837489380277,-0.0001178342141749944,0.9719955142351275,XISHAN PRIMARY SCHOOL,non_good,1305,1864
uncontrolled,200,3169,-0.02348341884098853,0.02626241318893519,0.37122367214317065,-0.02320982915228864,-9837.8957399018,-9121.462856849435,423867.65000946674,393000.0,-0.07221731446691015,0.02838633738511609,0.003512717839856072,XISHAN PRIMARY SCHOOL,non_good,1305,1864
controlled,300,5205,-0.009125041572720967,0.0037070032817678746,0.013833107684499527,-0.009083534727377107,-3988.6702393572273,-3724.249238224614,439109.9235120077,410000.0,-0.016257170286070655,-0.0018575876848541117,0.9698397290864808,XISHAN PRIMARY SCHOOL,non_good,2112,3093
uncontrolled,300,5205,0.05999950331072657,0.02062034624299861,0.00361748788160902,0.0618360191426679,27152.809636023943,25352.767848493837,439109.9235120077,410000.0,0.01977664178474514,0.10563008148086239,0.022968957798939038,XISHAN PRIMARY SCHOOL,non_good,2112,3093
controlled,500,10132,-0.0035276198418330643,0.0028718901351077095,0.2193242853148124,-0.0035214051008544134,-1619.306485921752,-1514.2041933673977,459846.6917449665,430000.0,-0.009114731193896053,0.0021034940690791704,0.9661451713879671,XISHAN PRIMARY SCHOOL,non_good,4712,5420
uncontrolled,500,10132,0.03443521183286785,0.01565114203089562,0.027794660685867795,0.03503496818527796,16110.714215390222,15065.036319669522,459846.6917449665,430000.0,0.0037660472536533707,0.06727796611313419,0.056617093733976165,XISHAN PRIMARY SCHOOL,non_good,4712,5420
controlled,100,338,0.08251322164407471,0.024446869692944493,0.0007376045184701763,0.08601303222190548,41961.90412110901,40770.1772731832,487855.18934911245,474000.0,0.035202807757517496,0.13931714376887783,0.9765538878888673,YANGZHENG PRIMARY SCHOOL,non_good,235,103
uncontrolled,100,338,-0.28540097229882205,0.07074141330977965,5.4736017993660346e-05,-0.2482872221190292,-121128.20975984413,-117688.14328441984,487855.18934911245,474000.0,-0.3456115492023858,-0.13648827429521948,0.06453641371508234,YANGZHENG PRIMARY SCHOOL,non_good,235,103
controlled,200,532,0.03062840945195955,0.010692775824169365,0.0041779728936363085,0.031102284827537297,15880.536247510583,14929.096717217903,510590.66353383457,480000.0,0.009717479884294944,0.05293999852156506,0.9700385120649042,YANGZHENG PRIMARY SCHOOL,non_good,338,194
uncontrolled,200,532,-0.0721939412677286,0.05156732064358565,0.16151510492240662,-0.06964955503139036,-35562.41251831393,-33431.78641506738,510590.66353383457,480000.0,-0.15908600527750683,0.029299019739738696,0.024844977397443957,YANGZHENG PRIMARY SCHOOL,non_good,338,194
