address_key,query,latitude,longitude,x_svy21,y_svy21,matched_address,match_score,error
SERANGOON|545|SERANGOON NTH AVE 3,545 SERANGOON NTH AVE 3 SINGAPORE,1.375025135171014,103.87107476216,32201.79723650776,39668.8421089258,545 SERANGOON NORTH AVENUE 3 SINGAPORE 550545,3.0,
SERANGOON|527|SERANGOON NTH AVE 4,527 SERANGOON NTH AVE 4 SINGAPORE,1.371329899724922,103.8729228996769,32407.47893100046,39260.24500177614,527 SERANGOON NORTH AVENUE 4 SINGAPORE 550527,3.0,
TAMPINES|825|TAMPINES ST 81,825 TAMPINES ST 81 SINGAPORE,1.349437509419932,103.9327877067464,39069.8078680858,36839.68589199893,825 TAMPINES STREET 81 SINGAPORE 520825,3.0,
TAMPINES|499A|TAMPINES AVE 9,499A TAMPINES AVE 9 SINGAPORE,1.358980743230025,103.9557701915677,41627.45312782377,37895.04703539051,499A TAMPINES AVENUE 9 TAMPINES RIA SINGAPORE 521499,3.0,
TAMPINES|477|TAMPINES ST 43,477 TAMPINES ST 43 SINGAPORE,1.360921550928939,103.9528921247961,41307.14636711776,38109.63608293608,477 TAMPINES STREET 43 SINGAPORE 520477,3.0,
TAMPINES|456|TAMPINES ST 42,456 TAMPINES ST 42 SINGAPORE,1.357648618189503,103.9545394679183,41490.49495089706,37747.7402045615,456 TAMPINES STREET 42 SINGAPORE 520456,3.0,
TAMPINES|722|TAMPINES ST 72,722 TAMPINES ST 72 SINGAPORE,1.359892544962358,103.9358593417821,39411.5981474705,37995.76641479135,722 TAMPINES STREET 72 TAMPINES STARLIGHT SINGAPORE 520722,3.0,
TAMPINES|505|TAMPINES CTRL 1,505 TAMPINES CTRL 1 SINGAPORE,1.355548482366227,103.9456160710226,40497.43264284823,37515.46950896829,505 TAMPINES CENTRAL 1 TAMPINES HEART SINGAPORE 520505,3.0,
TAMPINES|243|TAMPINES ST 21,243 TAMPINES ST 21 SINGAPORE,1.354195274448072,103.9471220941048,40665.04311608151,37365.84620881081,243 TAMPINES STREET 21 SINGAPORE 521243,3.0,
TAMPINES|484|TAMPINES ST 43,484 TAMPINES ST 43 SINGAPORE,1.361897858631715,103.9526394471813,41279.02090262715,38217.59005527012,484 TAMPINES STREET 43 SINGAPORE 520484,3.0,
TAMPINES|306|TAMPINES ST 32,306 TAMPINES ST 32 SINGAPORE,1.352928054539959,103.9558671171959,41638.2737201266,37225.77061116882,306 TAMPINES STREET 32 SINGAPORE 520306,3.0,
TAMPINES|903|TAMPINES AVE 4,903 TAMPINES AVE 4 SINGAPORE,1.350976362968621,103.9397610518395,39845.85705657676,37009.87758861668,903 TAMPINES AVENUE 4 TAMPINES PALMSVILLE SINGAPORE 520903,3.0,
TAMPINES|162|TAMPINES ST 12,162 TAMPINES ST 12 SINGAPORE,1.349904964111985,103.9471397966483,40667.03544557374,36891.4447495155,162 TAMPINES STREET 12 SINGAPORE 521162,3.0,
TAMPINES|324|TAMPINES ST 32,324 TAMPINES ST 32 SINGAPORE,1.352388342317341,103.9594433606883,42036.27312840615,37166.11223365367,324 TAMPINES STREET 32 SINGAPORE 520324,3.0,
TAMPINES|476|TAMPINES ST 44,476 TAMPINES ST 44 SINGAPORE,1.360922839302659,103.9533593645814,41359.14479572512,38109.78112711385,476 TAMPINES STREET 44 SINGAPORE 520476,3.0,
TOA PAYOH|61|LOR 5 TOA PAYOH,61 LOR 5 TOA PAYOH SINGAPORE,1.336456833830185,103.8521109815834,30091.3954574056,35404.13093577139,61 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310061,3.0,
TOA PAYOH|83|LOR 2 TOA PAYOH,83 LOR 2 TOA PAYOH SINGAPORE,1.335787912207339,103.8479919558426,29632.99192902818,35330.16188582219,83 LORONG 2 TOA PAYOH SINGAPORE 310083,3.0,
TOA PAYOH|82B|LOR 4 TOA PAYOH,82B LOR 4 TOA PAYOH SINGAPORE,1.335622392654851,103.8488514749071,29728.64744448662,35311.86016785912,82B LORONG 4 TOA PAYOH SINGAPORE 312082,3.0,
WOODLANDS|145|WOODLANDS ST 13,145 WOODLANDS ST 13 SINGAPORE,1.436117867184905,103.7732454218242,21314.77206663694,46424.22221334651,145 WOODLANDS STREET 13 SINGAPORE 730145,3.0,
WOODLANDS|887C|WOODLANDS DR 50,887C WOODLANDS DR 50 SINGAPORE,1.437133553251594,103.7946713988588,23699.15954354405,46536.48020216078,887C WOODLANDS DRIVE 50 TREEGROVE@WOODLANDS SINGAPORE 733887,3.0,
WOODLANDS|312|WOODLANDS ST 31,312 WOODLANDS ST 31 SINGAPORE,1.430688091666303,103.7756519551524,21582.56756828819,45823.81774088182,312 WOODLANDS STREET 31 SINGAPORE 730312,3.0,
WOODLANDS|532|WOODLANDS DR 14,532 WOODLANDS DR 14 SINGAPORE,1.430800055238963,103.7923732362419,23443.39659453183,45836.15811891668,532 WOODLANDS DRIVE 14 WOODLANDS VISTA SINGAPORE 730532,3.0,
WOODLANDS|896C|WOODLANDS DR 50,896C WOODLANDS DR 50 SINGAPORE,1.436761755859817,103.7933399924724,23550.99361653347,46495.37125578709,896C WOODLANDS DRIVE 50 SINGAPORE 732896,3.0,
WOODLANDS|892B|WOODLANDS DR 50,892B WOODLANDS DR 50 SINGAPORE,1.437589618289608,103.7896735722563,23142.97868378181,46586.91961773112,892B WOODLANDS DRIVE 50 SINGAPORE 731892,3.0,
WOODLANDS|838|WOODLANDS ST 82,838 WOODLANDS ST 82 SINGAPORE,1.441899984120199,103.7912335525616,23316.58945184015,47063.53508923017,838 WOODLANDS STREET 82 SINGAPORE 730838,3.0,
WOODLANDS|837|WOODLANDS ST 82,837 WOODLANDS ST 82 SINGAPORE,1.441169176950635,103.7915733836669,23354.40590748098,46982.72538415901,837 WOODLANDS STREET 82 SINGAPORE 730837,3.0,
WOODLANDS|867|WOODLANDS ST 83,867 WOODLANDS ST 83 SINGAPORE,1.442162670783208,103.7931295987761,23527.59053259529,47092.57785523497,867 WOODLANDS STREET 83 SINGAPORE 730867,3.0,
YISHUN|794|YISHUN RING RD,794 YISHUN RING RD SINGAPORE,1.419965522083798,103.8322043932619,27876.00730016548,44638.08936482295,794 YISHUN RING ROAD KHATIB VALE SINGAPORE 760794,3.0,
YISHUN|751|YISHUN ST 72,751 YISHUN ST 72 SINGAPORE,1.427611888175537,103.8342683830352,28105.69916354585,45483.58599024639,751 YISHUN STREET 72 NEE SOON CENTRAL GREEN SINGAPORE 760751,3.0,
YISHUN|935|YISHUN CTRL 1,935 YISHUN CTRL 1 SINGAPORE,1.425180059217122,103.836596318713,28364.76425877772,45214.6868271064,935 YISHUN CENTRAL 1 SINGAPORE 760935,3.0,
YISHUN|799|YISHUN RING RD,799 YISHUN RING RD SINGAPORE,1.419140508250306,103.8325923533119,27919.18161267601,44546.86347797886,799 YISHUN RING ROAD KHATIB VALE SINGAPORE 760799,3.0,
YISHUN|724|YISHUN ST 71,724 YISHUN ST 71 SINGAPORE,1.426474818512483,103.8299159384696,27621.3364502741,45357.85481384024,724 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760724,3.0,
ANG MO KIO|332|ANG MO KIO AVE 1,332 ANG MO KIO AVE 1 SINGAPORE,1.361670307618334,103.8519554537638,30074.06552332826,38192.1080754064,332 ANG MO KIO AVENUE 1 TECK GHEE VIEW SINGAPORE 560332,3.0,
ANG MO KIO|336|ANG MO KIO AVE 1,336 ANG MO KIO AVE 1 SINGAPORE,1.363593846835325,103.8517844096151,30055.02868684474,38404.80310386978,336 ANG MO KIO AVENUE 1 ANANIAS CENTRE (AMK) SINGAPORE 560336,3.0,
ANG MO KIO|311|ANG MO KIO AVE 3,311 ANG MO KIO AVE 3 SINGAPORE,1.366639735608666,103.8487697087492,29719.52594544925,38741.59961996228,311 ANG MO KIO AVENUE 3 TECK GHEE EVERGREEN SINGAPORE 560311,3.0,
BEDOK|87|BEDOK NTH ST 4,87 BEDOK NTH ST 4 SINGAPORE,1.332502614264474,103.9385871254206,39715.29989231005,34967.13580093719,87 BEDOK NORTH STREET 4 SINGAPORE 460087,3.0,
BEDOK|138|BEDOK RESERVOIR RD,138 BEDOK RESERVOIR RD SINGAPORE,1.334301110790453,103.9131658398594,36886.16528672352,35165.89826462045,138 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470138,3.0,
BEDOK|657|JLN TENAGA,657 JLN TENAGA SINGAPORE,1.333831041488846,103.9070896872297,36209.95419502072,35113.8992609214,657 JALAN TENAGA EUNOS DAMAI VILLE SINGAPORE 410657,3.0,
BEDOK|638|BEDOK RESERVOIR RD,638 BEDOK RESERVOIR RD SINGAPORE,1.331445300328405,103.9044348162689,35914.50223128777,34850.08732860722,638 BEDOK RESERVOIR ROAD EUNOS TENAGA VILLE SINGAPORE 410638,3.0,
BISHAN|209|BISHAN ST 23,209 BISHAN ST 23 SINGAPORE,1.355548847260438,103.8485412127407,29694.10480423272,37515.22551875189,209 BISHAN STREET 23 SINGAPORE 570209,3.0,
BISHAN|244|BISHAN ST 22,244 BISHAN ST 22 SINGAPORE,1.360409592242388,103.8443724343226,29230.16504975781,38052.69940251671,244 BISHAN STREET 22 SINGAPORE 570244,3.0,
BUKIT BATOK|128|BT BATOK WEST AVE 6,128 BT BATOK WEST AVE 6 SINGAPORE,1.351682724473148,103.7456045993216,18238.41946652252,37087.90039935522,128 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650128,3.0,
BUKIT BATOK|144|BT BATOK WEST AVE 6,144 BT BATOK WEST AVE 6 SINGAPORE,1.350043386798118,103.7442374084062,18086.25970932841,36906.63612947054,144 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650144,3.0,
BUKIT BATOK|126|BT BATOK CTRL,126 BT BATOK CTRL SINGAPORE,1.351923240531581,103.7467219910892,18362.77366154548,37114.49100465886,126 BUKIT BATOK CENTRAL SINGAPORE 650126,3.0,
BUKIT BATOK|228|BT BATOK CTRL,228 BT BATOK CTRL SINGAPORE,1.348659458020783,103.7537945787759,19149.86185611039,36753.5713292975,228 BUKIT BATOK CENTRAL SINGAPORE 650228,3.0,
BUKIT BATOK|303|BT BATOK ST 31,303 BT BATOK ST 31 SINGAPORE,1.356751517404417,103.7481939520676,18526.60523754824,37648.37201822177,303 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650303,3.0,
BUKIT BATOK|369|BT BATOK ST 31,369 BT BATOK ST 31 SINGAPORE,1.360029459836632,103.7510722949618,18846.9443547288,38010.81947006285,369 BUKIT BATOK STREET 31 SINGAPORE 650369,3.0,
BUKIT BATOK|334|BT BATOK ST 32,334 BT BATOK ST 32 SINGAPORE,1.364629157230334,103.7478314253367,18486.29100735486,38519.44366729073,334 BUKIT BATOK STREET 32 SINGAPORE 650334,3.0,
BUKIT BATOK|338|BT BATOK ST 34,338 BT BATOK ST 34 SINGAPORE,1.36355249556516,103.7509480822323,18833.13422394265,38400.37968019396,338 BUKIT BATOK STREET 34 SINGAPORE 650338,3.0,
BUKIT BATOK|319|BT BATOK ST 33,319 BT BATOK ST 33 SINGAPORE,1.361395080111777,103.7465166555707,18339.9596833745,38161.84072731622,319 BUKIT BATOK STREET 33 SINGAPORE 650319,3.0,
BUKIT BATOK|291D|BT BATOK ST 24,291D BT BATOK ST 24 SINGAPORE,1.343517906181354,103.7553917875157,19327.59539596178,36185.03852913156,291D BUKIT BATOK STREET 24 SPRING VIEW SINGAPORE 653291,3.0,
BUKIT BATOK|254|BT BATOK EAST AVE 4,254 BT BATOK EAST AVE 4 SINGAPORE,1.349797078224169,103.7581483144988,19634.38847051375,36879.34827089496,254 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650254,3.0,
BUKIT BATOK|111|BT BATOK WEST AVE 6,111 BT BATOK WEST AVE 6 SINGAPORE,1.348406443469543,103.7459949341005,18281.84636535682,36725.62399189174,111 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650111,3.0,
BUKIT BATOK|326|BT BATOK ST 33,326 BT BATOK ST 33 SINGAPORE,1.3625709989767,103.7481555371841,18522.35279771127,38291.86148237437,326 BUKIT BATOK STREET 33 SINGAPORE 650326,3.0,
BUKIT BATOK|355|BT BATOK ST 31,355 BT BATOK ST 31 SINGAPORE,1.361779969100394,103.7505282245585,18786.40224289335,38204.38413397409,355 BUKIT BATOK STREET 31 SINGAPORE 650355,3.0,
BUKIT MERAH|133|JLN BT MERAH,133 JLN BT MERAH SINGAPORE,1.279550932596331,103.8274009383699,27341.41438362654,29111.76196408458,133 JALAN BUKIT MERAH SINGAPORE 160133,3.0,
BUKIT MERAH|28|TELOK BLANGAH RISE,28 TELOK BLANGAH RISE SINGAPORE,1.27394761788206,103.8208669343183,26614.22952536866,28492.17900097556,28 TELOK BLANGAH RISE SINGAPORE 090028,6.0,
BUKIT MERAH|18|TIONG BAHRU RD,18 TIONG BAHRU RD SINGAPORE,1.285727781300367,103.8325924013872,27919.18246017955,29794.76522160322,18 TIONG BAHRU ROAD SINGAPORE 163018,3.0,
BUKIT MERAH|53|LENGKOK BAHRU,53 LENGKOK BAHRU SINGAPORE,1.288847234592835,103.8134505648546,25788.85850607045,30139.70688237995,53 LENGKOK BAHRU SINGAPORE 150053,6.0,
BUKIT MERAH|116|BT MERAH CTRL,116 BT MERAH CTRL SINGAPORE,1.283910307703264,103.8149833039962,25959.43545358442,29593.80569578521,116 BUKIT MERAH CENTRAL MERAH HEIGHTS SINGAPORE 150116,3.0,
BUKIT MERAH|118C|JLN MEMBINA,118C JLN MEMBINA SINGAPORE,1.282169370822602,103.8263337150847,27222.64184694458,29401.29562896118,118C JALAN MEMBINA MEMBINA 118 SINGAPORE 163118,3.0,
BUKIT MERAH|17|CANTONMENT CL,17 CANTONMENT CL SINGAPORE,1.273835568715833,103.8398442553676,28726.25660439208,28479.78674361669,17 CANTONMENT CLOSE CANTONMENT TOWERS SINGAPORE 080017,4.5,
BUKIT PANJANG|126|PENDING RD,126 PENDING RD SINGAPORE,1.376361936360242,103.7699188473415,20944.39534136932,39816.71940044314,126 PENDING ROAD SINGAPORE 670126,3.0,
BUKIT PANJANG|417|FAJAR RD,417 FAJAR RD SINGAPORE,1.383944332752383,103.7680931788156,20741.24395951163,40655.14830032922,417 FAJAR ROAD SINGAPORE 670417,3.0,
CENTRAL AREA|642|ROWELL RD,642 ROWELL RD SINGAPORE,1.307780514370616,103.8564952499439,30579.34771140292,32233.2546309121,642 ROWELL ROAD SINGAPORE 200642,3.0,
CHOA CHU KANG|449|CHOA CHU KANG AVE 4,449 CHOA CHU KANG AVE 4 SINGAPORE,1.379171421792413,103.7362511457322,17197.60693218466,40127.50451936759,449 CHOA CHU KANG AVENUE 4 SINGAPORE 680449,3.0,
CHOA CHU KANG|232|CHOA CHU KANG CTRL,232 CHOA CHU KANG CTRL SINGAPORE,1.380585549519302,103.7470983937748,18404.77681496181,40283.82527681813,232 CHOA CHU KANG CENTRAL SINGAPORE 680232,3.0,
CHOA CHU KANG|150|JLN TECK WHYE,150 JLN TECK WHYE SINGAPORE,1.378203511307661,103.7564508781278,19445.58296275418,40020.3956594076,150 JALAN TECK WHYE SINGAPORE 680150,3.0,
CHOA CHU KANG|415|CHOA CHU KANG AVE 4,415 CHOA CHU KANG AVE 4 SINGAPORE,1.382746108887323,103.7424461431661,17887.04849251825,40522.74854228646,415 CHOA CHU KANG AVENUE 4 KEAT HONG LAUREL SINGAPORE 680415,3.0,
CHOA CHU KANG|485C|CHOA CHU KANG AVE 5,485C CHOA CHU KANG AVE 5 SINGAPORE,1.374798859661503,103.7389698795918,17500.14920137171,39643.99599886499,485C CHOA CHU KANG AVENUE 5 SINGAPORE 683485,3.0,
CHOA CHU KANG|515|CHOA CHU KANG ST 51,515 CHOA CHU KANG ST 51 SINGAPORE,1.390181171709218,103.7435705615899,18012.21329441387,41344.87631686032,515 CHOA CHU KANG STREET 51 SINGAPORE 680515,3.0,
CHOA CHU KANG|119|TECK WHYE LANE,119 TECK WHYE LANE SINGAPORE,1.37921555538309,103.750399424474,18772.1350352848,40132.32505899109,119 TECK WHYE LANE SINGAPORE 680119,6.0,
CHOA CHU KANG|446|CHOA CHU KANG AVE 4,446 CHOA CHU KANG AVE 4 SINGAPORE,1.38071299593519,103.7368914247199,17268.86896500923,40297.96130298637,446 CHOA CHU KANG AVENUE 4 SINGAPORE 680446,3.0,
CHOA CHU KANG|704|CHOA CHU KANG ST 53,704 CHOA CHU KANG ST 53 SINGAPORE,1.390458744287935,103.7457194643558,18251.359544117,41375.55994052999,704 CHOA CHU KANG STREET 53 SINGAPORE 680704,3.0,
CHOA CHU KANG|434|CHOA CHU KANG AVE 4,434 CHOA CHU KANG AVE 4 SINGAPORE,1.384446824357672,103.7410895218799,17736.08090039995,40710.8110921178,434 CHOA CHU KANG AVENUE 4 SINGAPORE 680434,3.0,
CHOA CHU KANG|228|CHOA CHU KANG CTRL,228 CHOA CHU KANG CTRL SINGAPORE,1.380947506919663,103.7464957852072,18337.71546372119,40323.85117419809,228 CHOA CHU KANG CENTRAL SINGAPORE 680228,3.0,
CLEMENTI|331|CLEMENTI AVE 2,331 CLEMENTI AVE 2 SINGAPORE,1.314137854214827,103.7679422106148,20724.23571356479,32936.29992465302,331 CLEMENTI AVENUE 2 SINGAPORE 120331,3.0,
CLEMENTI|356|CLEMENTI AVE 2,356 CLEMENTI AVE 2 SINGAPORE,1.313959670915709,103.7698313659685,20934.4802158,32916.59189563058,356 CLEMENTI AVENUE 2 SINGAPORE 120356,3.0,
GEYLANG|51|CIRCUIT RD,51 CIRCUIT RD SINGAPORE,1.324520451916781,103.8855145753234,33808.89042114466,34084.32014391758,51 CIRCUIT ROAD MACPHERSON GARDEN SINGAPORE 370051,3.0,
GEYLANG|98|ALJUNIED CRES,98 ALJUNIED CRES SINGAPORE,1.320865255830116,103.8856973658611,33829.2417053571,33680.14758035913,98 ALJUNIED CRESCENT SINGAPORE 380098,4.5,
GEYLANG|15|EUNOS CRES,15 EUNOS CRES SINGAPORE,1.323859709587164,103.9033635677195,35795.30703248084,34011.30756225437,15 EUNOS CRESCENT SINGAPORE 400015,4.5,
GEYLANG|333|UBI AVE 1,333 UBI AVE 1 SINGAPORE,1.326697048005216,103.9029832589394,35752.9736250937,34325.04492950626,333 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400333,3.0,
HOUGANG|112|HOUGANG AVE 1,112 HOUGANG AVE 1 SINGAPORE,1.354421810638996,103.8885577681909,34147.49284621701,37390.66825582646,112 HOUGANG AVENUE 1 SINGAPORE 530112,3.0,
HOUGANG|527|HOUGANG AVE 6,527 HOUGANG AVE 6 SINGAPORE,1.37476319169366,103.8906271014448,34377.73259037081,39639.92102021538,527 HOUGANG AVENUE 6 SINGAPORE 530527,3.0,
HOUGANG|416|HOUGANG AVE 10,416 HOUGANG AVE 10 SINGAPORE,1.375685702607891,103.8962838150559,35007.25268387608,39741.94349685311,416 HOUGANG AVENUE 10 HARMONY VIEW @ HOUGANG SINGAPORE 530416,3.0,
HOUGANG|931|HOUGANG ST 91,931 HOUGANG ST 91 SINGAPORE,1.375544585786628,103.8806047024241,33262.36105281487,39726.29921705648,931 HOUGANG STREET 91 SINGAPORE 530931,3.0,
HOUGANG|454|HOUGANG AVE 10,454 HOUGANG AVE 10 SINGAPORE,1.378159217740061,103.8954097441252,34909.97223171219,40015.44984059967,454 HOUGANG AVENUE 10 SINGAPORE 530454,3.0,
JURONG EAST|108|JURONG EAST ST 13,108 JURONG EAST ST 13 SINGAPORE,1.338283030681062,103.7371020992357,17292.12745878939,35606.26449614018,108 JURONG EAST STREET 13 DOVER CLEMENTI SPORTS CLUB SINGAPORE 600108,3.0,
JURONG EAST|328|JURONG EAST ST 31,328 JURONG EAST ST 31 SINGAPORE,1.349470122915312,103.729955700808,16496.86070368439,36843.31033170968,328 JURONG EAST STREET 31 SINGAPORE 600328,3.0,
JURONG WEST|181B|BOON LAY DR,181B BOON LAY DR SINGAPORE,1.348793505166256,103.7084177345694,14099.91715909261,36768.60567895323,181B BOON LAY DRIVE BOON LAY MEADOW SINGAPORE 642181,4.5,
JURONG WEST|953|JURONG WEST ST 91,953 JURONG WEST ST 91 SINGAPORE,1.342349429563808,103.6908741157872,12147.46098334342,36056.15775714442,953 JURONG WEST STREET 91 SINGAPORE 640953,3.0,
JURONG WEST|986B|JURONG WEST ST 93,986B JURONG WEST ST 93 SINGAPORE,1.337174017290748,103.6955289583052,12665.46380613092,35483.85580603778,986B JURONG WEST STREET 93 SINGAPORE 642986,3.0,
JURONG WEST|258|BOON LAY DR,258 BOON LAY DR SINGAPORE,1.346187129072286,103.7084252767769,14100.7417497728,36480.40519768745,258 BOON LAY DRIVE BOON LAY CREST SINGAPORE 640258,4.5,
JURONG WEST|353|KANG CHING RD,353 KANG CHING RD SINGAPORE,1.339636047016206,103.7205282008337,15447.63321585394,35755.95299353451,353 KANG CHING ROAD SINGAPORE 610353,3.0,
JURONG WEST|443|JURONG WEST AVE 1,443 JURONG WEST AVE 1 SINGAPORE,1.351802537115992,103.7203941451752,15432.7765089944,37101.26459193789,443 JURONG WEST AVENUE 1 SINGAPORE 640443,3.0,
JURONG WEST|841|JURONG WEST ST 81,841 JURONG WEST ST 81 SINGAPORE,1.344551834403047,103.6928372804378,12365.95457052067,36299.6765197739,841 JURONG WEST STREET 81 NANYANG PEARL SINGAPORE 640841,3.0,
JURONG WEST|163|YUNG PING RD,163 YUNG PING RD SINGAPORE,1.33003579972895,103.7225655136622,15674.31689567305,34694.39448047802,163 YUNG PING ROAD SINGAPORE 610163,3.0,
PASIR RIS|102|PASIR RIS ST 12,102 PASIR RIS ST 12 SINGAPORE,1.367484273365174,103.9580410551246,41880.12577623408,38835.33923258632,102 PASIR RIS STREET 12 SINGAPORE 510102,3.0,
PASIR RIS|561|PASIR RIS ST 51,561 PASIR RIS ST 51 SINGAPORE,1.36701303343967,103.9508650600026,41081.52439736296,38783.19152228348,561 PASIR RIS STREET 51 SINGAPORE 510561,3.0,
PASIR RIS|110|PASIR RIS ST 11,110 PASIR RIS ST 11 SINGAPORE,1.368775687469457,103.956300375904,41686.40129736904,38978.12756800093,110 PASIR RIS STREET 11 SINGAPORE 510110,3.0,
PASIR RIS|226|PASIR RIS ST 21,226 PASIR RIS ST 21 SINGAPORE,1.371012120626376,103.9617258726466,42290.18186073564,39225.45322574861,226 PASIR RIS STREET 21 SINGAPORE 510226,3.0,
PASIR RIS|761|PASIR RIS ST 71,761 PASIR RIS ST 71 SINGAPORE,1.376101931046794,103.9338673370361,39189.83579966053,39788.11125241779,761 PASIR RIS STREET 71 SINGAPORE 510761,3.0,
PASIR RIS|614|ELIAS RD,614 ELIAS RD SINGAPORE,1.375690256473436,103.9415941462067,40049.73735201918,39742.62791649997,614 ELIAS ROAD SINGAPORE 510614,3.0,
PASIR RIS|271|PASIR RIS ST 21,271 PASIR RIS ST 21 SINGAPORE,1.365667831071718,103.9639631784029,42539.19958957657,38634.52081610821,271 PASIR RIS STREET 21 SINGAPORE 510271,3.0,
PASIR RIS|550|PASIR RIS ST 51,550 PASIR RIS ST 51 SINGAPORE,1.36729984816044,103.9534813891981,41372.68953683041,38814.9205113072,550 PASIR RIS STREET 51 SINGAPORE 510550,3.0,
PASIR RIS|418|PASIR RIS DR 6,418 PASIR RIS DR 6 SINGAPORE,1.371811087062194,103.9543812627097,41472.80970095843,39313.7564966213,418 PASIR RIS DRIVE 6 SINGAPORE 510418,3.0,
PASIR RIS|579|PASIR RIS ST 53,579 PASIR RIS ST 53 SINGAPORE,1.374425726787387,103.947355954709,40690.96319474187,39602.83223717287,579 PASIR RIS STREET 53 SINGAPORE 510579,3.0,
PASIR RIS|464|PASIR RIS ST 41,464 PASIR RIS ST 41 SINGAPORE,1.372677077140553,103.9583592358521,41915.50559864938,39409.53626215272,464 PASIR RIS STREET 41 SINGAPORE 510464,3.0,
PASIR RIS|542|PASIR RIS ST 51,542 PASIR RIS ST 51 SINGAPORE,1.369267721557968,103.9513776927904,41138.56214257982,39032.50678540394,542 PASIR RIS STREET 51 SINGAPORE 510542,3.0,
PASIR RIS|548|PASIR RIS ST 51,548 PASIR RIS ST 51 SINGAPORE,1.368430457697117,103.9536195516968,41388.05913467426,38939.93860428408,548 PASIR RIS STREET 51 SINGAPORE 510548,3.0,
QUEENSTOWN|26|DOVER CRES,26 DOVER CRES SINGAPORE,1.305913876434989,103.781566663057,22240.48859520257,32026.89883815497,26 DOVER CRESCENT DOVER GARDENS SINGAPORE 130026,4.5,
QUEENSTOWN|14|DOVER CL EAST,14 DOVER CL EAST SINGAPORE,1.305563811532733,103.7855952310927,22688.83047069982,31988.18157705106,14 DOVER CLOSE EAST DOVER HEIGHTS SINGAPORE 130014,3.0,
QUEENSTOWN|146|MEI LING ST,146 MEI LING ST SINGAPORE,1.293914776896823,103.8044543139682,24787.65837818757,30700.05921512283,146 MEI LING STREET SINGAPORE 140146,4.5,
SEMBAWANG|350C|CANBERRA RD,350C CANBERRA RD SINGAPORE,1.44996054030356,103.8203821513096,26560.38154134806,47954.79176047817,350C CANBERRA ROAD SINGAPORE 753350,3.0,
SENGKANG|180D|RIVERVALE CRES,180D RIVERVALE CRES SINGAPORE,1.389358494561105,103.9103981234072,36577.95258319937,41253.85885535181,180D RIVERVALE CRESCENT RIVERVALE ARC SINGAPORE 544180,4.5,
SENGKANG|430C|FERNVALE LINK,430C FERNVALE LINK SINGAPORE,1.394589762828661,103.8782814397787,33003.77065037284,41832.21388864517,430C FERNVALE LINK FERNVALE RIDGE SINGAPORE 793430,6.0,
SENGKANG|450C|SENGKANG WEST WAY,450C SENGKANG WEST WAY SINGAPORE,1.393814531067639,103.8733642558009,32456.55459229648,41746.48279102705,450C SENGKANG WEST WAY FERNVALE CREST SINGAPORE 793450,6.0,
SENGKANG|228B|COMPASSVALE WALK,228B COMPASSVALE WALK SINGAPORE,1.387962006574876,103.9013739179695,35573.67961934116,41099.4113531448,228B COMPASSVALE WALK COMPASSVALE COURT SINGAPORE 542228,6.0,
SENGKANG|261C|SENGKANG EAST WAY,261C SENGKANG EAST WAY SINGAPORE,1.393322560793554,103.8948913143141,34852.23387347627,41692.13484045304,261C SENGKANG EAST WAY COMPASSVALE NORTH GATE SINGAPORE 543261,6.0,
SENGKANG|433B|SENGKANG WEST WAY,433B SENGKANG WEST WAY SINGAPORE,1.393888942728816,103.8774946245247,32916.20997421164,41754.71907261387,433B SENGKANG WEST WAY FERNVALE PALMS SINGAPORE 792433,6.0,
SENGKANG|314B|ANCHORVALE LINK,314B ANCHORVALE LINK SINGAPORE,1.391049861513684,103.8888467138251,34179.55520681292,41440.81444448233,314B ANCHORVALE LINK ANCHORVALE GARDENS SINGAPORE 542314,6.0,
SENGKANG|261A|SENGKANG EAST WAY,261A SENGKANG EAST WAY SINGAPORE,1.394097469634804,103.8944218466352,34799.98606695142,41777.8190226946,261A SENGKANG EAST WAY COMPASSVALE NORTH GATE SINGAPORE 541261,6.0,
SERANGOON|403|SERANGOON AVE 1,403 SERANGOON AVE 1 SINGAPORE,1.346483280860483,103.8724940234322,32359.79474945273,36512.83116757125,403 SERANGOON AVENUE 1 SINGAPORE 550403,3.0,
SERANGOON|255|SERANGOON CTRL DR,255 SERANGOON CTRL DR SINGAPORE,1.355062010982574,103.8708718590099,32179.25106945634,37461.42069687694,255 SERANGOON CENTRAL DRIVE SINGAPORE 550255,3.0,
TAMPINES|281|TAMPINES ST 22,281 TAMPINES ST 22 SINGAPORE,1.347177014197888,103.9525872391759,41273.2908403622,36589.83037563786,281 TAMPINES STREET 22 SINGAPORE 520281,3.0,
