blk_no,postal_code,entity_id,latitude,longitude,bus_stop_num,bus_roof_num,bus_stop_latitude,bus_stop_longitude,euclidean_distance_to_nearest_bus_stop_km,nearest_bus_stop_estimated_walking_km,walking_time_to_nearest_bus_stop_mins
217B,542217,10465,1.3892878822775823,103.8942117663419,67341,B03,1.388658459085925,103.8951252963334,0.1235,0.1482,1.85
110B,342110,12589,1.3342346912438432,103.87315195298534,61111,NIL,1.3354194605805636,103.87207587505448,0.1781,0.2138,2.67
572,510572,2749,1.3735029013468527,103.94561397388429,77141,B03,1.373825379593224,103.94527180886682,0.0523,0.0628,0.78
260,670260,12119,1.3779746484422584,103.7733143960769,44301,B01,1.3776053686898848,103.77396947672388,0.0837,0.1004,1.26
107,560107,9713,1.3714384723696686,103.83737684470684,54181,B01,1.3705936575811628,103.8365205112996,0.1339,0.1607,2.01
82,370082,11052347,1.3240276194634126,103.89011161947268,70251,B07,1.3251962216630921,103.89035537425033,0.1329,0.1595,1.99
201,650201,10489,1.3459955698674173,103.7480347811558,43519,B08,1.345265059705177,103.74841999444534,0.0919,0.1103,1.38
374,650374,9126,1.3581797596048168,103.75064935899036,43579,B04,1.3590614031264334,103.75167731427484,0.1507,0.1809,2.26
350,120350,5505,1.3155919178784459,103.77019596526799,17249,B02,1.3151625680868324,103.76936133726018,0.1045,0.1254,1.57
318A,761318,1329,1.4341657449377951,103.8435615782584,59621,B02B,1.4342312715494911,103.84392099284022,0.0407,0.0488,0.61
466,670466,7488,1.386939722322263,103.77330578051493,44919,NIL,1.3853669953296546,103.77290902497533,0.1806,0.2167,2.71
419C,823419,11961,1.4184085198141076,103.90260541719937,65651,NIL,1.4172755036244793,103.90138562477787,0.1853,0.2224,2.78
105,750105,11050791,1.4488633615069975,103.83242214047273,58521,B03,1.4481451808063102,103.83262861138424,0.0832,0.0998,1.25
147A,311147,4121,1.3346434712458657,103.84537371554075,52199,B03,1.3355462722660152,103.84660361597277,0.1698,0.2038,2.55
22,330022,4760,1.3183622546749252,103.86154542327182,60199,B03,1.3179736161054534,103.8613036696779,0.0509,0.0611,0.76
651A,411651,2654,1.3324462421929504,103.90697468824094,72029,B02,1.3309114814644996,103.90663633229917,0.175,0.2099,2.62
458C,793458,11054910,1.3927549562968444,103.87102007471657,68021,B05,1.3932884442250664,103.87247658216845,0.1726,0.2072,2.59
87,370087,7489,1.3231994165644045,103.88559730504518,70211,B01,1.3236506270076105,103.88685190672044,0.1484,0.1781,2.23
75,310075,344,1.3361130086206472,103.85291305609127,52299,B03,1.3371122986794561,103.85235973842624,0.1271,0.1526,1.91
27,440027,8828,1.3040222657889293,103.91350369713182,92239,B02,1.3043789180207204,103.91270438244058,0.0974,0.1169,1.46
335,120335,8341,1.3169563571717842,103.76853074302916,17229,B01,1.317242322025049,103.76837063225307,0.0365,0.0438,0.55
239,670239,4903,1.3798899878491295,103.7711811186588,44331,B01,1.380208759036613,103.77082366374228,0.0533,0.064,0.8
442,530442,11890,1.3792704701044864,103.89316087997844,64579,B04,1.3783013698084536,103.89269427243336,0.1197,0.1437,1.8
27,730027,19,1.4422645195925947,103.77418978479962,46111,B07,1.4413332404365133,103.77375966247902,0.1142,0.137,1.71
427,680427,11602,1.3808345724230904,103.73977882485882,44501,B05,1.3808331776262899,103.73877123267704,0.1121,0.1346,1.68
370A,731370,10978,1.4326826205335477,103.78709191631245,46349,B02,1.4319072930624905,103.78625916773433,0.1266,0.152,1.9
170B,822170,2633,1.3933235705047973,103.91471187859352,65231,NIL,1.3943649981752917,103.9158216309141,0.1694,0.2033,2.54
659A,821659,11052039,1.400568655512698,103.91979514224712,65561,UNK,1.3988863000656817,103.91910901554084,0.2022,0.2427,3.03
338,520338,6137,1.3517794561638792,103.95959261269209,76451,B03A,1.3522198232330207,103.95949380058141,0.0502,0.0603,0.75
906,520906,5040,1.3504611684216097,103.9399407460649,76111,B06,1.3515585004795105,103.94029428697341,0.1283,0.154,1.93
743,640743,11055292,1.3473141224221554,103.69925660041204,27381,B04,1.3481690466839114,103.69858919039548,0.1207,0.1449,1.81
750A,641750,11055293,1.3476368930915426,103.69856760374743,27381,B04,1.3481690466839114,103.69858919039548,0.0593,0.0711,0.89
549,530549,3823,1.3782584130902666,103.89130815871283,64579,B04,1.3783013698084536,103.89269427243336,0.1543,0.1852,2.31
960,530960,4256,1.3771861418583722,103.87857526454755,64119,B18,1.3766790106357738,103.877125405214,0.1709,0.2051,2.56
876,760876,11755,1.4147206190860266,103.83556270526185,59481,B01,1.415413520462043,103.8365131375066,0.1309,0.1571,1.96
703,640703,5935,1.3417201656570337,103.69571849222326,22361,B08,1.3407463593352802,103.69584153389306,0.1093,0.1311,1.64
5,050005,2374,1.2813647710967522,103.84350864493874,05269,B07,1.280848513426706,103.84452505900329,0.1269,0.1523,1.9
286,760286,1311,1.440061633975614,103.83871623607257,59211,B01,1.4403531952756745,103.8381465781627,0.0712,0.0855,1.07
113,460113,5675,1.3303784224884239,103.93505246293128,84211,B01,1.3301371660596564,103.9344348227129,0.0738,0.0886,1.11
301,730301,236,1.4316856556278408,103.77353265143483,46591,B10,1.4306222374153594,103.77323757059158,0.1228,0.1474,1.84
421,680421,11396,1.3817293499668462,103.74076280127998,44529,B02,1.380601321385545,103.74182121763045,0.1722,0.2066,2.58
614,670614,3515,1.3844807081914106,103.76092480945664,44791,B01,1.3837463637233407,103.76069450292047,0.0857,0.1028,1.29
809B,682809,11684,1.374740715093247,103.74508022038573,44871,B01,1.374234693504512,103.74672521357986,0.1915,0.2298,2.87
108,090108,1824,1.2734877808815308,103.8254020880723,14381,B02,1.2741368240286544,103.82552085159983,0.0735,0.0881,1.1
64,140064,5009,1.2993100524987522,103.79725277881263,11449,B02,1.2983461922247712,103.79765215433589,0.1161,0.1394,1.74
116D,544116,4793,1.3828717881045134,103.90243508371131,67151,B02,1.3834764704811298,103.90212707316913,0.0755,0.0906,1.13
436,760436,9942,1.42135653619243,103.84614007303931,59461,B01,1.4233548773157922,103.84691404163807,0.2385,0.2863,3.58
443C,653443,11079,1.3556187772122503,103.73783703136075,43759,B13,1.3559376501682614,103.73689074585387,0.1111,0.1334,1.67
892A,521892,110,1.348809759685401,103.92964565855968,75241,B04,1.3484391178123756,103.92982187112193,0.0457,0.0548,0.69
404,640404,827,1.3538235120354214,103.7223791165216,28561,B04,1.3531676186976573,103.72236851396949,0.073,0.0876,1.1
517,520517,8772,1.3566686972363988,103.93924964060925,75121,B06,1.3559476245432733,103.93902864572405,0.084,0.1007,1.26
415D,824415,12154,1.4177127751568976,103.90054838837713,65651,NIL,1.4172755036244793,103.90138562477787,0.1051,0.1261,1.58
140,610140,11052740,1.3269377618824918,103.72343347421686,21771,B01,1.3265970095441553,103.7238334808554,0.0585,0.0702,0.88
709,470709,6053,1.3354878101976877,103.92254376158122,84479,B16,1.337411282456152,103.92252122627053,0.2141,0.257,3.21
919,640919,8776,1.3400089270017335,103.68736500541547,27141,B04,1.3396952173761514,103.68782158484092,0.0617,0.074,0.92
830A,531830,8825,1.3707573087689051,103.89060066755302,64559,B01,1.3707034342665994,103.89086328034963,0.0298,0.0358,0.45
770,680770,330,1.3948033035883276,103.75047891400526,45379,B02,1.3947204478369093,103.75186776239825,0.1548,0.1858,2.32
98A,311098,6893,1.3388887334537511,103.84865246049416,52221,B01,1.338010456951435,103.84827078880667,0.1066,0.1279,1.6
248,521248,9844,1.3519215900083092,103.94709583437242,76169,B01,1.352449508483155,103.94745946491804,0.0714,0.0856,1.07
512,120512,7721,1.3099422952639999,103.76019977590742,17079,B12,1.309670083689013,103.76002069149953,0.0363,0.0435,0.54
527A,681527,11597,1.3921707706072883,103.7410290251787,45259,B14,1.3916273793095326,103.74050965763826,0.0837,0.1004,1.25
346,680346,11547,1.3834886109353122,103.74485898963309,44531,B01,1.3842992949029411,103.74464973966553,0.0932,0.1118,1.4
121D,754121,11054058,1.4470315256796922,103.83390915203084,58621,NIL,1.4456655222206376,103.83423789942817,0.1564,0.1877,2.35
283,570283,8804,1.3588575661985691,103.84462637606188,53381,B03,1.3581854988868889,103.84495495694159,0.0833,0.0999,1.25
425,640425,11054296,1.3510075009354874,103.72440844699881,28519,B04,1.350576143152361,103.72458073567473,0.0517,0.062,0.78
424B,762424,1482,1.423247622471321,103.84854624893545,59469,B02,1.4235802252083951,103.84745983439893,0.1264,0.1517,1.9
362,730362,11233,1.4338165534303595,103.78527099636727,46321,B06,1.4345922467588004,103.78659959315878,0.1712,0.2055,2.57
158,570158,12551,1.3466013971519981,103.85622152633792,53289,B02,1.3471614268714562,103.85458291132247,0.1927,0.2313,2.89
158,460158,7085,1.318752974933533,103.94510665624823,84679,NIL,1.318079818335729,103.9447612181042,0.0842,0.1011,1.26
45,519252,5946,1.3816274234511436,103.94296188448246,77081,B03A,1.3802765842975118,103.94270398038708,0.1531,0.1837,2.3
306,680306,11338,1.3848278383718844,103.74287505575688,45239,B10,1.3850412179816924,103.7424404694292,0.0539,0.0647,0.81
222A,461222,11052473,1.325010297499211,103.92776791481249,84008,NIL,1.3246960747485423,103.9288895821583,0.1296,0.1556,1.94
147,160147,8149,1.2772729833242462,103.83106683637882,10391,B04,1.276300613337336,103.8312674653477,0.1105,0.1326,1.66
13A,731013,8675,1.441524331854733,103.77877900270177,46249,B01,1.4420391154541825,103.77880052911945,0.0574,0.0688,0.86
436,670436,4861,1.3822795445972311,103.77035072846148,44349,NIL,1.381181087241908,103.76929724676828,0.1694,0.2033,2.54
603B,822603,8454,1.4031676431295006,103.90820177565992,65281,B06,1.4019174429168038,103.90789713619965,0.1432,0.1719,2.15
409,820409,11050770,1.4178386282644158,103.90354059454691,65639,B09,1.417640093114993,103.90499176086456,0.163,0.1956,2.44
601B,822601,10384,1.4022511540742333,103.90790863869921,65281,B06,1.4019174429168038,103.90789713619965,0.0372,0.0446,0.56
145,540145,5683,1.3896709518766681,103.90622961785678,67121,B03,1.3894658050414908,103.90526380472329,0.1099,0.1319,1.65
104,120104,3339,1.322962112783404,103.76917980706969,12061,B11,1.3216752307384185,103.7707853987101,0.229,0.2748,3.44
118,380118,3290,1.3199758243809188,103.88729121894812,81211,B03,1.3190433278400704,103.88656393201758,0.1316,0.158,1.97
717,470717,7054,1.337704593388224,103.9254576246953,84629,B18,1.3381775622347036,103.92541602007405,0.0529,0.0634,0.79
302,820302,10332,1.404959691323146,103.90460141046685,65359,NIL,1.4056315826375372,103.90436990615927,0.0791,0.0949,1.19
744A,511744,3901,1.3778943531296566,103.93538015552572,77291,B01,1.3774030536662376,103.93475805859326,0.0882,0.1059,1.32
22,400022,2637,1.3247502517514753,103.90210383752749,71111,B03,1.3267145814288541,103.90051744037594,0.281,0.3373,4.22
126A,161126,10949,1.282858977406104,103.82949310461787,10121,UNK,1.282619281641266,103.82892502057433,0.0686,0.0823,1.03
401B,792401,12956,1.3907048788809862,103.87051775541485,68019,B08,1.3910181141663465,103.8705598263868,0.0352,0.0422,0.53
337,560337,0,1.3632163959256902,103.85163039815205,54321,B03,1.3639057399550043,103.85240956121989,0.1158,0.1389,1.74
121,310121,6151,1.3391213551985963,103.8462018969926,52201,B05,1.3391928565759175,103.84654415274612,0.0389,0.0467,0.58
439B,652439,11053744,1.357110201660537,103.73952336681019,40311,B09,1.3572683798260865,103.73898833976016,0.0621,0.0745,0.93
260A,561260,11051189,1.3692710080375008,103.83400688193299,54169,B01,1.3709054415628699,103.83479839365697,0.2021,0.2426,3.03
260C,563260,11051190,1.3694630485527097,103.83383254650342,56289,B01,1.370261907943434,103.83234669840581,0.1878,0.2253,2.82
260,560260,11051191,1.3690737627612721,103.83444823763958,54061,B15,1.3672553425901817,103.83411257541638,0.2058,0.247,3.09
220,690220,11051215,1.3593247285399632,103.73005151856086,28149,B08,1.354016618850674,103.7291703486248,0.599,0.7188,8.98
229B,822229,12548,1.4029661219037879,103.89163963150662,65541,B01,1.40350831137751,103.89125868516305,0.0738,0.0885,1.11
624A,821624,8719,1.4008596536696292,103.91136942933227,65271,B08,1.3999250591902312,103.91069836503098,0.1281,0.1537,1.92
517,510517,583,1.3745478473673645,103.9439687671486,77019,B16,1.3737282326062392,103.94359795422007,0.1001,0.1202,1.5
205A,821205,4792,1.3985765371398655,103.90222268897294,65071,B15,1.398506289893645,103.90417086518269,0.2169,0.2603,3.25
395,520395,5365,1.3557631014377707,103.95598242561748,76039,B09,1.3551264299902732,103.95559915644778,0.0827,0.0993,1.24
178,560178,132,1.3762721783983687,103.83704539840873,55111,B25,1.3769709566521784,103.8376725856202,0.1045,0.1254,1.57
318,530318,11050682,1.365650890561481,103.89622370621797,64231,B02,1.3648359826444045,103.89691522973415,0.119,0.1428,1.78
141,570141,7554,1.3451390267305772,103.85334942121497,53281,B01,1.3467976926697156,103.85434646870844,0.2154,0.2585,3.23
467,670467,7490,1.3869813859659677,103.7736727111663,44919,NIL,1.3853669953296546,103.77290902497533,0.1988,0.2386,2.98
469A,761469,11053357,1.4248261274915677,103.85241246828336,59771,NIL,1.424143978947345,103.85217298065848,0.0805,0.0966,1.21
75D,154075,9282,1.2885921595667498,103.81573209076606,10421,B06,1.2889126087774188,103.81503650993186,0.0852,0.1023,1.28
303,760303,1390,1.4302312503546826,103.8400578700947,59351,B04,1.4287895769047403,103.84019554865036,0.1612,0.1935,2.42
415,400415,8118,1.3183409980339331,103.89784347144906,82033,B19,1.3179863238434635,103.89831248009405,0.0654,0.0785,0.98
544,550544,2566,1.3743228304967339,103.87081000924783,66509,NIL,1.3753004113533294,103.87006309604944,0.1369,0.1643,2.05
780D,734780,11054004,1.4482438222973608,103.80193994389073,46489,B01,1.4494816028535071,103.80151927150753,0.1455,0.1746,2.18
306D,824306,9860,1.4060862408277293,103.90643425833112,65351,NIL,1.405831728856681,103.90476052544886,0.1884,0.2261,2.83
561,640561,11051124,1.3545071855962638,103.71954799957294,28551,B06,1.3530978534076639,103.72001523872706,0.1653,0.1983,2.48
861,760861,10256,1.4174549410727812,103.8395895592931,59439,B03,1.4177891909158316,103.83829014361119,0.1493,0.1792,2.24
612,730612,1813,1.4350155284350592,103.79668099299617,46689,B06,1.4359146589260703,103.79600340059051,0.1253,0.1504,1.88
142A,311142,4222,1.3356376809265151,103.84469921745153,52149,B09,1.336335920096427,103.84356828223531,0.1479,0.1775,2.22
171B,542171,12891,1.3866124813903578,103.91041309633458,67529,B06,1.387279902357232,103.90929645856825,0.1448,0.1737,2.17
216B,642216,11053129,1.350469024271007,103.71211318807553,21161,B17,1.3505353986966588,103.71269260914261,0.0649,0.0779,0.97
210,520210,13202,1.3540521055503587,103.9540085407347,76181,B02,1.353843821274189,103.95314181506444,0.0992,0.119,1.49
106,530106,6391,1.3539315675231205,103.8907012514944,63099,B11,1.353659186834224,103.89100220923979,0.0452,0.0542,0.68
346A,611346,8101,1.3399749830218912,103.72009951107687,21611,B11,1.3383248915336508,103.71923577894715,0.2073,0.2488,3.11
326,750326,1306,1.4448770083112383,103.81911605895564,58371,B05,1.4443748248853305,103.81882225273948,0.0648,0.0777,0.97
182B,732182,11054959,1.4353645473549972,103.77647625474268,46571,B06,1.4348226484432651,103.7758895968186,0.0889,0.1067,1.33
182A,731182,11054960,1.4357363048010547,103.77562003564161,46579,B05,1.4348998172139245,103.77551107624492,0.0939,0.1127,1.41
172,540172,11054697,1.3868303683442489,103.90970412116415,67529,B06,1.387279902357232,103.90929645856825,0.0675,0.0811,1.01
556,730556,2269,1.4329213905443148,103.79599673902929,47579,B03,1.4333155537720557,103.7959260512762,0.0446,0.0535,0.67
27,462027,7231,1.3240802244953085,103.9349042715543,84049,B08,1.3243243174019828,103.93465487304178,0.0388,0.0466,0.58
645A,521645,12840,1.3652101217455055,103.94284327223208,75551,NIL,1.3663021830001367,103.94353918178082,0.1441,0.173,2.16
879A,521879,11054974,1.3519592723663962,103.9291093500788,75021,B01,1.3515758689959987,103.92851950978991,0.0783,0.094,1.17
879C,523879,11054975,1.3511884885082894,103.92867273509177,75021,B01,1.3515758689959987,103.92851950978991,0.0464,0.0556,0.7
648A,641648,8861,1.338432347032307,103.69762562642511,22529,B05,1.3377773764542822,103.69714955207314,0.0901,0.1082,1.35
602B,522602,11055098,1.3613801759098658,103.93763995834391,75471,B04,1.3616514318248838,103.93791588330636,0.0431,0.0517,0.65
83B,143083,11055099,1.3049400646228957,103.80097093371859,11079,B12,1.3055959582567263,103.80192328134147,0.1287,0.1544,1.93
362,750362,11054728,1.4474585869523504,103.81403426615593,58389,B04,1.4477479195813787,103.81358798595048,0.0592,0.071,0.89
324D,544324,3361,1.3928424893066549,103.89134301420499,67399,B12,1.3938808667409197,103.89156296042877,0.1182,0.1418,1.77
165,670165,3976,1.3768930340330863,103.76513148707126,44739,NIL,1.3785867350178447,103.76463191419926,0.1966,0.2359,2.95
464,510464,4657,1.3728222983217804,103.95844215297245,78241,B03,1.3720931507822864,103.95760000813135,0.124,0.1488,1.86
128A,821128,6451,1.3934821259011327,103.91240874841466,65171,B02,1.3944355711300294,103.91217388183111,0.1093,0.1312,1.64
167,650167,12314,1.3469804676164085,103.7421714338519,43351,B02,1.3470207448379092,103.74110160212186,0.1191,0.143,1.79
83,310083,166,1.3358082901755162,103.84803370805855,52199,B03,1.3355462722660152,103.84660361597277,0.1618,0.1942,2.43
150,141150,10074,1.2949626641721406,103.80357258499014,11599,B05,1.2942246704164997,103.80310208992117,0.0974,0.1169,1.46
149A,551149,10698,1.366921327032585,103.87331473128367,66311,B04,1.3676359960022264,103.8742982797492,0.1353,0.1624,2.03
141A,551141,11867,1.3679124039246768,103.87442668341303,66311,B04,1.3676359960022264,103.8742982797492,0.0339,0.0407,0.51
471,530471,11053348,1.3784953507830215,103.90205614307236,64401,B37,1.3785027490354784,103.90328493639144,0.1368,0.1641,2.05
909A,531909,3748,1.3781990208629438,103.88353170715223,64611,B08,1.3784490646240513,103.88446163953162,0.1072,0.1286,1.61
817,730817,11912,1.4418647211503905,103.79090155054705,46449,B04,1.442356546688179,103.79008286580317,0.1063,0.1276,1.59
610,470610,11988,1.330839905607424,103.91225328532957,72079,B06,1.3320641891586724,103.91205140709941,0.1381,0.1658,2.07
