blk_no,postal_code,entity_id,latitude,longitude,supermarket_name,supermarket_blk_house,supermarket_street,supermarket_postcode,supermarket_latitude,supermarket_longitude,euclidean_distance_to_nearest_supermarket_km,nearest_supermarket_estimated_walking_km,walking_time_to_nearest_supermarket_mins
126,470126,2423,1.332727839779289,103.9108854348153,CHUA & NG PTE. LTD.,632,BEDOK RESERVOIR ROAD,470632,1.33205094619271,103.914145078086,0.3705,0.4446,5.56
931,530931,6983,1.3755664953417166,103.88053757989556,NTUC FAIRPRICE CO-OPERATIVE LTD,1,HOUGANG STREET 91,538692,1.3756672808109,103.879450260083,0.1215,0.1458,1.82
149,160149,2601,1.2772826960138026,103.83180649421975,NTUC FAIRPRICE CO-OPERATIVE LTD,150,SILAT AVENUE,160150,1.2770770759001,103.831425859726,0.0482,0.0578,0.72
55,600055,9790,1.3218724037702798,103.73742049355045,SHENG SIONG SUPERMARKET PTE LTD,61,TEBAN GARDENS ROAD,600061,1.32213636288701,103.738292804658,0.1014,0.1217,1.52
726,120726,12248,1.30389091477601,103.76422083546622,COLD STORAGE SINGAPORE (1983) PTE LTD,154,WEST COAST ROAD,127371,1.30358269052594,103.76528451751,0.1233,0.1479,1.85
465A,121465,12307,1.3093692596923516,103.76756501071567,SHENG SIONG SUPERMARKET PTE LTD,420A,CLEMENTI AVENUE 1,121420,1.30973331408822,103.768637301316,0.126,0.1512,1.89
104C,753104,11050787,1.4497075468381628,103.8318185593704,SHENG SIONG SUPERMARKET PTE LTD,105,CANBERRA STREET,750105,1.44886402051704,103.832392856092,0.1136,0.1363,1.7
897B,731897,9316,1.436126042487344,103.79393450026734,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.208,0.2496,3.12
615,530615,12862,1.3686616551692146,103.88503630270604,COLD STORAGE SINGAPORE (1983) PTE LTD,683,HOUGANG AVENUE 8,530683,1.3733212172841,103.886365538231,0.5394,0.6473,8.09
661A,731661,1968,1.4358412380025034,103.79838206335977,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.4086,0.4903,6.13
171,730171,178,1.4340176594339122,103.77652209259925,NTUC FAIRPRICE CO-OPERATIVE LTD,71,WOODLANDS AVENUE 3,739044,1.43262602939439,103.774051198699,0.3156,0.3787,4.73
334,550334,2621,1.3500973474150038,103.87081367999488,COLD STORAGE SINGAPORE (1983) PTE LTD,23,SERANGOON CENTRAL,556083,1.35067551423916,103.871861623795,0.1332,0.1598,2.0
38A,331038,1020,1.3201146778524706,103.86686208699433,NTUC FAIRPRICE CO-OPERATIVE LTD,30,BENDEMEER ROAD,330030,1.31909344185792,103.86390532629,0.3481,0.4178,5.22
2,130002,2514,1.3031301662987875,103.78292063589511,NTUC FAIRPRICE CO-OPERATIVE LTD,28,DOVER CRESCENT,130028,1.30476357340306,103.781697201377,0.2272,0.2726,3.41
446,790446,5195,1.3921203483061193,103.8732661617798,NTUC FAIRPRICE CO-OPERATIVE LTD,447A,JALAN KAYU,791447,1.3921382839313,103.872490556756,0.0863,0.1036,1.3
771,730771,9248,1.446854028098077,103.79803060335537,COLD STORAGE SINGAPORE (1983) PTE LTD,768,WOODLANDS AVENUE 6,730768,1.44562289934866,103.798140996577,0.1376,0.1651,2.06
413A,731413,9419,1.4279397617831564,103.77226704636357,SHENG SIONG SUPERMARKET PTE LTD,301,WOODLANDS STREET 31,730301,1.43150526868815,103.773515667645,0.4205,0.5046,6.31
2,431002,3082,1.3031200605679494,103.8839254533392,NTUC FAIRPRICE CO-OPERATIVE LTD,41,JALAN TIGA,390041,1.30782737247273,103.884763855717,0.5323,0.6387,7.98
188A,731188,12910,1.4382187443824719,103.7740754402188,NTUC FAIRPRICE CO-OPERATIVE LTD,71,WOODLANDS AVENUE 3,739044,1.43262602939439,103.774051198699,0.6226,0.7471,9.34
621,670621,329,1.3861485617727618,103.7628251777402,NTUC FAIRPRICE CO-OPERATIVE LTD,628,SENJA ROAD,670628,1.38509601466743,103.760218439756,0.3129,0.3754,4.69
425,750425,1278,1.4543447203038733,103.81854446537044,NTUC FAIRPRICE CO-OPERATIVE LTD,511,CANBERRA ROAD,750511,1.45384518800838,103.819543348008,0.1243,0.1492,1.86
579,530579,7270,1.379023193966797,103.8860877316949,COLD STORAGE SINGAPORE (1983) PTE LTD,21,HOUGANG STREET 51,538719,1.37924528806956,103.887832026894,0.1957,0.2348,2.94
233A,311233,7335,1.338438623969979,103.85889178312615,SHENG SIONG SUPERMARKET PTE LTD,4,LORONG 7 TOA PAYOH,310004,1.33904479825353,103.855541071679,0.379,0.4547,5.68
635,410635,7466,1.330734613740603,103.90483212057637,COLD STORAGE SINGAPORE (1983) PTE LTD,306,UBI AVENUE 1,400306,1.32987219697453,103.901929745106,0.337,0.4044,5.05
184,570184,12490,1.350136269322553,103.85249129432191,COLD STORAGE SINGAPORE (1983) PTE LTD,512,BISHAN STREET 13,570512,1.34962234403109,103.849881701299,0.296,0.3552,4.44
337A,611337,2888,1.3377470028358942,103.72287463029322,NTUC FAIRPRICE CO-OPERATIVE LTD,399,YUNG SHENG ROAD,610399,1.33504201869474,103.720268020639,0.4181,0.5017,6.27
271,680271,11460,1.3786396724827472,103.74233017657772,ANG KEN CHUA,410,CHOA CHU KANG AVENUE 3,680410,1.38062798479668,103.741520112804,0.239,0.2868,3.58
106A,101106,11009,1.2805744091439304,103.811032944042,NTUC FAIRPRICE CO-OPERATIVE LTD,108,DEPOT ROAD,100108,1.28112227851946,103.8100313205,0.1271,0.1525,1.91
243,570243,7683,1.3610874825421957,103.8446627925834,NTUC FAIRPRICE CO-OPERATIVE LTD,279,BISHAN STREET 24,570279,1.35722282377111,103.843785259758,0.4412,0.5294,6.62
128,460128,2965,1.327732480603333,103.93901756788176,SHENG SIONG SUPERMARKET PTE LTD,115,BEDOK NORTH ROAD,460115,1.33143368800346,103.936865411478,0.4766,0.5719,7.15
436A,791436,7590,1.3928341519904126,103.87650257962969,NTUC FAIRPRICE CO-OPERATIVE LTD,33,SENGKANG WEST AVENUE,797653,1.39139305725169,103.876067662182,0.1676,0.2011,2.51
169C,823169,4162,1.393586685922275,103.91421420809836,NTUC FAIRPRICE CO-OPERATIVE LTD,168,PUNGGOL FIELD,820168,1.394184094795,103.912976438987,0.153,0.1836,2.29
711,730711,5994,1.441307595273675,103.79748996614136,THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,676,WOODLANDS DRIVE 71,730676,1.43991607901426,103.800701205041,0.3895,0.4674,5.84
628,530628,7066,1.369531096121499,103.88068007491674,ANG MO SUPERMARKET PTE LTD,642,HOUGANG AVENUE 8,530642,1.37170342503995,103.879938988612,0.2555,0.3066,3.83
213C,823213,11053529,1.4006888803333521,103.89890411806316,LI LI CHENG SUPERMARKET (PUNGGOL) PTE. LTD.,273C,PUNGGOL PLACE,823273,1.40230300615945,103.901262393433,0.3181,0.3817,4.77
699C,533699,8405,1.3764370852941155,103.88852270443435,COLD STORAGE SINGAPORE (1983) PTE LTD,21,HOUGANG STREET 51,538719,1.37924528806956,103.887832026894,0.3219,0.3863,4.83
6,430006,9975,1.3131781585964977,103.89721470343105,THE FOODSPREE PTE LTD,162,JOO CHIAT ROAD,427437,1.31290445966393,103.899711254654,0.2795,0.3354,4.19
301C,543301,2471,1.3887350108631498,103.89097914255451,U STARS SUPERMARKET PTE. LTD.,215C,COMPASSVALE DRIVE,543215,1.38977025366003,103.892787164081,0.2319,0.2783,3.48
333A,541333,9695,1.3946508948087597,103.89095365955605,U STARS SUPERMARKET PTE. LTD.,330,ANCHORVALE STREET,540330,1.39684979447052,103.889246757276,0.3098,0.3718,4.65
7,391007,8724,1.3076670938068828,103.88253744875426,NTUC FAIRPRICE CO-OPERATIVE LTD,41,JALAN TIGA,390041,1.30782737247273,103.884763855717,0.2484,0.2981,3.73
181,310181,2748,1.333580393462125,103.8509503068387,COLD STORAGE SINGAPORE (1983) PTE LTD,181,LORONG 4 TOA PAYOH,310181,1.33362232032979,103.8509778648,0.0056,0.0067,0.08
406,750406,423,1.4530434910405856,103.81701800461836,COLD STORAGE SINGAPORE (1983) PTE LTD,406A,SEMBAWANG DRIVE,751406,1.45273623395178,103.817249280953,0.0428,0.0514,0.64
724,730724,11126,1.4448335686525793,103.79885134741313,COLD STORAGE SINGAPORE (1983) PTE LTD,768,WOODLANDS AVENUE 6,730768,1.44562289934866,103.798140996577,0.1182,0.1418,1.77
690A,681690,11403,1.402870223093479,103.75154905791014,NTUC FAIRPRICE CO-OPERATIVE LTD,61,CHOA CHU KANG DRIVE,689715,1.39712885652678,103.747329724589,0.7931,0.9517,11.9
62B,143062,11054951,1.294468562783441,103.81093248514195,SHENG SIONG SUPERMARKET PTE LTD,85,DAWSON ROAD,141085,1.29531966854901,103.809758594158,0.1614,0.1937,2.42
679A,821679,9802,1.4059937858873057,103.90830013830694,NTUC FAIRPRICE CO-OPERATIVE LTD,612,PUNGGOL DRIVE,820612,1.40461002768949,103.908665607626,0.1593,0.1912,2.39
349,650349,5449,1.3620467593546055,103.74956986576437,OH BENG GUAN,395A,BUKIT BATOK WEST AVENUE 5,651395,1.36393821477866,103.751896006132,0.3337,0.4004,5.01
212A,541212,9664,1.3864207528647237,103.90008716267333,NTUC FAIRPRICE CO-OPERATIVE LTD,118,RIVERVALE DRIVE,540118,1.38493201671183,103.901558027563,0.2329,0.2795,3.49
664,730664,9725,1.4363284301519221,103.79787808140597,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.3343,0.4012,5.02
19,440019,5815,1.3045751595698998,103.91493359109597,COLD STORAGE SINGAPORE (1983) PTE LTD,56,MARINE TERRACE,440056,1.30560570262798,103.915376080603,0.1248,0.1498,1.87
307,760307,1627,1.4306986881212655,103.84084798410069,TAN KWEE ENG,327,YISHUN RING ROAD,760327,1.43007109706807,103.842396448241,0.1859,0.2231,2.79
35,440035,4563,1.3032130523284502,103.91271713210791,COLD STORAGE SINGAPORE (1983) PTE LTD,56,MARINE TERRACE,440056,1.30560570262798,103.915376080603,0.3981,0.4778,5.97
185A,541185,9043,1.39327652536207,103.90712313877887,NTUC FAIRPRICE CO-OPERATIVE LTD,11,RIVERVALE CRESCENT,545082,1.39219777362583,103.90447160757,0.3186,0.3823,4.78
322A,821322,11053275,1.4114662160739,103.89708384164035,SHENG SIONG SUPERMARKET PTE LTD,312A,SUMANG LINK,821312,1.41081926280608,103.900371678954,0.3729,0.4475,5.59
613A,471613,4728,1.3326625566033359,103.9176351430691,COLD STORAGE SINGAPORE (1983) PTE LTD,631,BEDOK RESERVOIR ROAD,470631,1.3329587272309,103.914941831132,0.3015,0.3619,4.52
143,730143,265,1.436742297216727,103.77677249322412,SHENG SIONG SUPERMARKET PTE LTD,4,WOODLANDS STREET 12,738623,1.43351253350403,103.779746864012,0.4887,0.5864,7.33
568,680568,11416,1.3957649477695118,103.74628604215785,NTUC FAIRPRICE CO-OPERATIVE LTD,21,CHOA CHU KANG NORTH 6,689578,1.39730189954737,103.746558069293,0.1738,0.2085,2.61
617A,821617,1832,1.4024090494270887,103.91180668530338,THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,681,PUNGGOL DRIVE,820681,1.40287845138627,103.913195747038,0.1632,0.1958,2.45
836,530836,3076,1.3699630997279326,103.89090230939671,NTUC FAIRPRICE CO-OPERATIVE LTD,90,HOUGANG AVENUE 10,538766,1.37231186456868,103.893661619219,0.4033,0.484,6.05
85,100085,4250,1.2772828352152528,103.80874232385199,NTUC FAIRPRICE CO-OPERATIVE LTD,78A,TELOK BLANGAH STREET 32,101078,1.27338252999837,103.808934817338,0.4347,0.5217,6.52
111,460111,6756,1.3314720631387222,103.93544511356913,SHENG SIONG SUPERMARKET PTE LTD,115,BEDOK NORTH ROAD,460115,1.33143368800346,103.936865411478,0.1581,0.1897,2.37
131,670131,4866,1.3745537516226871,103.77088495943052,HAO MART PTE. LTD.,205,PETIR ROAD,670205,1.3734302528997,103.773924087036,0.3606,0.4327,5.41
182,460182,5303,1.3269456171777967,103.94170851345785,NTUC FAIRPRICE CO-OPERATIVE LTD,57,NEW UPPER CHANGI ROAD,461057,1.32424554991112,103.9415687075,0.301,0.3612,4.51
52A,143052,9250,1.302206020315508,103.79695187845682,SHENG SIONG SUPERMARKET PTE LTD,88,TANGLIN HALT ROAD,141088,1.30203802909961,103.798021747973,0.1205,0.1446,1.81
250,510250,8650,1.370196382952775,103.9628830796304,SHENG SIONG SUPERMARKET PTE LTD,258,PASIR RIS STREET 21,510258,1.36700053512078,103.964617780128,0.4048,0.4857,6.07
788C,733788,1939,1.4438484051660407,103.80191209441537,COLD STORAGE SINGAPORE (1983) PTE LTD,70,WOODLANDS AVENUE 7,738344,1.44053814947729,103.800977588529,0.3829,0.4595,5.74
201,560201,6018,1.368812968818611,103.84456682509868,SHENG SIONG SUPERMARKET PTE LTD,122,ANG MO KIO AVENUE 3,560122,1.3701886043625,103.843413241014,0.1998,0.2398,3.0
330,600330,2221,1.3505097800510508,103.73001714705579,NTUC FAIRPRICE CO-OPERATIVE LTD,BLK 345,JURONG EAST STREET 31,600345,1.34551209957725,103.731219147651,0.5722,0.6866,8.58
126,530126,11050755,1.352387923595783,103.88567494071232,ISYMI PTE LTD,183,JALAN PELIKAT,537643,1.35530903339479,103.887857189653,0.4059,0.487,6.09
510A,671510,7890,1.3868998475140297,103.76916504319186,SHENG SIONG SUPERMARKET PTE LTD,547,SEGAR ROAD,670547,1.3882402152635,103.769575387874,0.156,0.1872,2.34
403,550403,10160,1.34644189007833,103.87238410077398,COLD STORAGE SINGAPORE (1983) PTE LTD,23,SERANGOON CENTRAL,556083,1.35067551423916,103.871861623795,0.4749,0.5698,7.12
51,310051,11054700,1.3377476884957575,103.85253273109826,SHENG SIONG SUPERMARKET PTE LTD,4,LORONG 7 TOA PAYOH,310004,1.33904479825353,103.855541071679,0.3646,0.4375,5.47
49,310049,11054701,1.33768043976284,103.85319386237632,SHENG SIONG SUPERMARKET PTE LTD,4,LORONG 7 TOA PAYOH,310004,1.33904479825353,103.855541071679,0.3022,0.3626,4.53
362,120362,6032,1.3126839243293564,103.7699093593228,NTUC FAIRPRICE CO-OPERATIVE LTD,352,CLEMENTI AVENUE 2,120352,1.31427860895568,103.771350566042,0.2392,0.2871,3.59
63,518707,4342,1.3822688544862498,103.94330290786905,U STARS PTE. LTD.,625,ELIAS ROAD,510625,1.37860238037503,103.941978177656,0.434,0.5208,6.51
102,600102,7709,1.3361626229380663,103.73822577391606,ONE EIGHT SHOP PTE. LTD.,104,JURONG EAST STREET 13,600104,1.33658465251142,103.737623311665,0.0819,0.0982,1.23
356A,541356,11113,1.3934425146720242,103.88465279297719,SHENG SIONG SUPERMARKET PTE LTD,417,FERNVALE LINK,790417,1.39158704139214,103.879872489529,0.5707,0.6848,8.56
888,520888,10193,1.3508274953525121,103.9310707441959,U STARS SUPERMARKET PTE. LTD.,878C,TAMPINES AVENUE 8,523878,1.3512641069979,103.929363838846,0.1961,0.2353,2.94
642A,821642,4818,1.3981897380771944,103.91668622387158,ANG MO SUPERMARKET PTE LTD,639,PUNGGOL DRIVE,820639,1.39946117297002,103.916054504161,0.158,0.1896,2.37
918,530918,574,1.3756023808294329,103.88352895680839,NTUC FAIRPRICE CO-OPERATIVE LTD,682,HOUGANG AVENUE 4,530682,1.37361830003654,103.88574886332,0.3314,0.3977,4.97
634A,671634,2210,1.3858473197817005,103.75770723578921,NTUC FAIRPRICE CO-OPERATIVE LTD,628,SENJA ROAD,670628,1.38509601466743,103.760218439756,0.2917,0.3501,4.38
256,540256,6509,1.394002173039781,103.89919339961514,PRIME SUPERMARKET LIMITED,263,COMPASSVALE STREET,540263,1.39484815593414,103.896042269736,0.3631,0.4357,5.45
220,520220,13171,1.3557033082210552,103.95207935197112,YES SUPERMARKET PTE LTD,201B,TAMPINES STREET 21,522201,1.35345315592225,103.953009921086,0.2711,0.3253,4.07
421,530421,4422,1.3754114787151364,103.89477332276674,NTUC FAIRPRICE CO-OPERATIVE LTD,90,HOUGANG AVENUE 10,538766,1.37231186456868,103.893661619219,0.3666,0.4399,5.5
986C,643986,2976,1.3369666312334207,103.69568809980575,KADER HASNA MARICAN,17,KIAN TECK LANE,627851,1.33314577537318,103.695248113879,0.4281,0.5138,6.42
184,510184,6904,1.3652186784819689,103.96021092884736,COLD STORAGE SINGAPORE (1983) PTE LTD,440,PASIR RIS DRIVE 4,510440,1.36899800601439,103.958647646173,0.4553,0.5463,6.83
26,160026,3712,1.28821545720268,103.82843368459099,YOUR GROCER PRIVATE LIMITED,34,JALAN BUKIT HO SWEE,160034,1.28807688301773,103.827081283638,0.1513,0.1816,2.27
30,320030,3255,1.3257114461861998,103.85809635006554,HAO MART PTE. LTD.,74,WHAMPOA DRIVE,320074,1.32471580637604,103.857752875465,0.1172,0.1407,1.76
554A,731554,2109,1.4325259035237534,103.79634605205574,SHENG SIONG SUPERMARKET PTE LTD,573,WOODLANDS DRIVE 16,730573,1.43109807068463,103.798507625993,0.2883,0.346,4.32
409,520409,10986,1.3590847944648177,103.94510968693731,SHENG SIONG SUPERMARKET PTE LTD,506,TAMPINES CENTRAL 1,520506,1.35590218547803,103.945912189651,0.3654,0.4384,5.48
895B,731895,11249,1.4356278183938465,103.79172297792877,NTUC FAIRPRICE CO-OPERATIVE LTD,888,WOODLANDS DRIVE 50,730888,1.43755656449988,103.79513640221,0.4363,0.5236,6.55
691A,681691,11675,1.4011475826481004,103.751598944546,NTUC FAIRPRICE CO-OPERATIVE LTD,61,CHOA CHU KANG DRIVE,689715,1.39712885652678,103.747329724589,0.6526,0.7831,9.79
2,461002,10544,1.326926914044222,103.9226740374642,TEO BOBBY,29,CHAI CHEE AVENUE,460029,1.32476040694715,103.924370235887,0.3063,0.3675,4.59
31,600031,10099,1.320303383491641,103.73895677471481,SHENG SIONG SUPERMARKET PTE LTD,61,TEBAN GARDENS ROAD,600061,1.32213636288701,103.738292804658,0.217,0.2604,3.26
49A,331049,4860,1.3238691977132515,103.866330039733,NTUC FAIRPRICE CO-OPERATIVE LTD,71,KALLANG BAHRU,330071,1.32099294995032,103.870389995935,0.5538,0.6645,8.31
216,560216,3639,1.366251535767583,103.84152061586074,NTUC FAIRPRICE CO-OPERATIVE LTD,215,ANG MO KIO AVENUE 1,560215,1.36655829857198,103.841624088452,0.036,0.0432,0.54
339,560339,7612,1.3649965511033064,103.84915780516393,COLD STORAGE SINGAPORE (1983) PTE LTD,316B,ANG MO KIO STREET 31,563316,1.36462540011123,103.847677043508,0.1699,0.2039,2.55
213,640213,2308,1.34942268999302,103.71284328654444,NTUC FAIRPRICE CO-OPERATIVE LTD,221,BOON LAY PLACE,640221,1.34634819293844,103.712429317152,0.3453,0.4144,5.18
443,760443,6993,1.423693909568743,103.84496388040736,NTUC FAIRPRICE CO-OPERATIVE LTD,414,YISHUN RING ROAD,760414,1.42452848118598,103.846595550971,0.204,0.2448,3.06
222,570222,4340,1.3580443413002143,103.8481836303566,HAO MART PTE. LTD.,222,BISHAN STREET 23,570222,1.35803524250899,103.848208491053,0.0029,0.0035,0.04
624A,641624,3243,1.3410692319565243,103.69846276772236,COLD STORAGE SINGAPORE (1983) PTE LTD,638,JURONG WEST STREET 61,640638,1.34159108250934,103.697020082225,0.1707,0.2049,2.56
22,600022,7982,1.3228090482779034,103.73984839594347,SHENG SIONG SUPERMARKET PTE LTD,61,TEBAN GARDENS ROAD,600061,1.32213636288701,103.738292804658,0.1886,0.2263,2.83
302,550302,5998,1.3531478340596834,103.86712537979149,TEO BOBBY,253,SERANGOON CENTRAL DRIVE,550253,1.35367102829776,103.870756830653,0.4083,0.49,6.12
625A,681625,11567,1.3982446311154055,103.74673157998319,NTUC FAIRPRICE CO-OPERATIVE LTD,21,CHOA CHU KANG NORTH 6,689578,1.39730189954737,103.746558069293,0.1067,0.128,1.6
201,820201,9055,1.3997191406039984,103.90375934768045,LI LI CHENG SUPERMARKET (PUNGGOL) PTE. LTD.,273C,PUNGGOL PLACE,823273,1.40230300615945,103.901262393433,0.3999,0.4799,6.0
20,310020,11054845,1.3349288538945552,103.85720694950973,COLD STORAGE SINGAPORE (1983) PTE LTD,260,KIM KEAT AVENUE,310260,1.33211277384514,103.857378075733,0.3141,0.3769,4.71
38A,401038,12928,1.3212871029314681,103.90017999183623,NTUC FAIRPRICE CO-OPERATIVE LTD,5,EUNOS CRESCENT,400005,1.32118979604503,103.903266275569,0.3436,0.4124,5.15
17A,091017,4994,1.2772674752576172,103.82145540175661,COLD STORAGE SINGAPORE (1983) PTE LTD,8,TELOK BLANGAH CRESCENT,90008,1.2777953943487,103.819341304521,0.2425,0.291,3.64
121B,752121,11054056,1.4479071756410955,103.83403100488505,SHENG SIONG SUPERMARKET PTE LTD,105,CANBERRA STREET,750105,1.44886402051704,103.832392856092,0.2111,0.2534,3.17
161C,683161,12914,1.380538085968042,103.75849909927518,SHENG SIONG SUPERMARKET PTE LTD,1,WOODLANDS ROAD,677899,1.38060511575374,103.760041592308,0.1718,0.2062,2.58
19,310019,11054843,1.3353078269422045,103.85644256384283,COLD STORAGE SINGAPORE (1983) PTE LTD,260,KIM KEAT AVENUE,310260,1.33211277384514,103.857378075733,0.3706,0.4447,5.56
21,310021,11054844,1.335379028905954,103.85756564642051,COLD STORAGE SINGAPORE (1983) PTE LTD,260,KIM KEAT AVENUE,310260,1.33211277384514,103.857378075733,0.3642,0.437,5.46
517,550517,5347,1.3712869442483426,103.8741168563027,NTUC FAIRPRICE CO-OPERATIVE LTD,152B,SERANGOON NORTH AVENUE 1,552152,1.36979940182639,103.873035798474,0.2047,0.2456,3.07
162,140162,3657,1.2922071562027242,103.80283154638812,NTUC FAIRPRICE CO-OPERATIVE LTD,170,STIRLING ROAD,140170,1.29090918346995,103.803107635392,0.1477,0.1773,2.22
625B,672625,350,1.3861271501797114,103.76028864859937,NTUC FAIRPRICE CO-OPERATIVE LTD,628,SENJA ROAD,670628,1.38509601466743,103.760218439756,0.1151,0.1381,1.73
874,520874,10295,1.3535856932361183,103.93208819717238,NTUC FAIRPRICE CO-OPERATIVE LTD,872C,TAMPINES STREET 86,523872,1.35524289885319,103.931623638518,0.1916,0.2299,2.87
127C,163127,10968,1.2815893299906242,103.83003641708493,NTUC FAIRPRICE CO-OPERATIVE LTD,18 /20,KIM TIAN ROAD,169252,1.28480734614992,103.829298011427,0.3675,0.441,5.51
104A,341104,11765,1.3353839827286451,103.87077056353941,NTUC FAIRPRICE CO-OPERATIVE LTD,6,POTONG PASIR AVENUE 2,358361,1.33253590792541,103.867036838441,0.5227,0.6272,7.84
924,530924,8052,1.3763067341537825,103.88211019115542,NTUC FAIRPRICE CO-OPERATIVE LTD,1,HOUGANG STREET 91,538692,1.3756672808109,103.879450260083,0.3045,0.3653,4.57
731,760731,1503,1.4283788489364613,103.83110897437322,COLD STORAGE SINGAPORE (1983) PTE LTD,102,YISHUN AVENUE 5,760102,1.43061828496815,103.828762985206,0.361,0.4332,5.41
678,640678,6567,1.345371389935263,103.70414810705992,SHENG SIONG SUPERMARKET PTE LTD,7,JURONG WEST AVENUE 5,649486,1.34878489456242,103.703415655686,0.3886,0.4664,5.83
499,640499,10650,1.348637721009489,103.7250476747431,NTUC FAIRPRICE CO-OPERATIVE LTD,498,JURONG WEST STREET 41,640498,1.34833334908052,103.72430732776,0.0891,0.1069,1.34
4A,432004,6960,1.3023531710963279,103.88389143988172,NTUC FAIRPRICE CO-OPERATIVE LTD,41,JALAN TIGA,390041,1.30782737247273,103.884763855717,0.6171,0.7405,9.26
128,380128,9479,1.3184904819561372,103.88757071670129,COLD STORAGE SINGAPORE (1983) PTE LTD,118,ALJUNIED AVENUE 2,380118,1.32000040915087,103.887363072166,0.1697,0.2036,2.54
